TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
T30300,W070RC,2,Current tax receipts,1955,Current Dollars,Level,6,"24,396",T30300
T30300,W070RC,2,Current tax receipts,1956,Current Dollars,Level,6,"26,993",T30300
T30300,W070RC,2,Current tax receipts,1957,Current Dollars,Level,6,"29,027",T30300
T30300,W070RC,2,Current tax receipts,1958,Current Dollars,Level,6,"30,589",T30300
T30300,W070RC,2,Current tax receipts,1959,Current Dollars,Level,6,"33,826",T30300
T30300,W070RC,2,Current tax receipts,1960,Current Dollars,Level,6,"36,954",T30300
T30300,W070RC,2,Current tax receipts,1961,Current Dollars,Level,6,"39,653",T30300
T30300,W070RC,2,Current tax receipts,1962,Current Dollars,Level,6,"42,779",T30300
T30300,W070RC,2,Current tax receipts,1963,Current Dollars,Level,6,"45,767",T30300
T30300,W070RC,2,Current tax receipts,1964,Current Dollars,Level,6,"49,773",T30300
T30300,W070RC,2,Current tax receipts,1965,Current Dollars,Level,6,"53,855",T30300
T30300,W070RC,2,Current tax receipts,1966,Current Dollars,Level,6,"58,768",T30300
T30300,W070RC,2,Current tax receipts,1967,Current Dollars,Level,6,"63,973",T30300
T30300,W070RC,2,Current tax receipts,1968,Current Dollars,Level,6,"73,397",T30300
T30300,W070RC,2,Current tax receipts,1969,Current Dollars,Level,6,"82,460",T30300
T30300,W070RC,2,Current tax receipts,1970,Current Dollars,Level,6,"91,289",T30300
T30300,W070RC,2,Current tax receipts,1971,Current Dollars,Level,6,"101,687",T30300
T30300,W070RC,2,Current tax receipts,1972,Current Dollars,Level,6,"115,582",T30300
T30300,W070RC,2,Current tax receipts,1973,Current Dollars,Level,6,"126,275",T30300
T30300,W070RC,2,Current tax receipts,1974,Current Dollars,Level,6,"136,040",T30300
T30300,W070RC,2,Current tax receipts,1975,Current Dollars,Level,6,"147,439",T30300
T30300,W070RC,2,Current tax receipts,1976,Current Dollars,Level,6,"165,724",T30300
T30300,W070RC,2,Current tax receipts,1977,Current Dollars,Level,6,"183,736",T30300
T30300,W070RC,2,Current tax receipts,1978,Current Dollars,Level,6,"198,176",T30300
T30300,W070RC,2,Current tax receipts,1979,Current Dollars,Level,6,"212,017",T30300
T30300,W070RC,2,Current tax receipts,1980,Current Dollars,Level,6,"230,024",T30300
T30300,W070RC,2,Current tax receipts,1981,Current Dollars,Level,6,"255,772",T30300
T30300,W070RC,2,Current tax receipts,1982,Current Dollars,Level,6,"273,158",T30300
T30300,W070RC,2,Current tax receipts,1983,Current Dollars,Level,6,"300,899",T30300
T30300,W070RC,2,Current tax receipts,1984,Current Dollars,Level,6,"337,295",T30300
T30300,W070RC,2,Current tax receipts,1985,Current Dollars,Level,6,"363,688",T30300
T30300,W070RC,2,Current tax receipts,1986,Current Dollars,Level,6,"389,541",T30300
T30300,W070RC,2,Current tax receipts,1987,Current Dollars,Level,6,"422,106",T30300
T30300,W070RC,2,Current tax receipts,1988,Current Dollars,Level,6,"452,763",T30300
T30300,W070RC,2,Current tax receipts,1989,Current Dollars,Level,6,"488,004",T30300
T30300,W070RC,2,Current tax receipts,1990,Current Dollars,Level,6,"519,123",T30300
T30300,W070RC,2,Current tax receipts,1991,Current Dollars,Level,6,"544,278",T30300
T30300,W070RC,2,Current tax receipts,1992,Current Dollars,Level,6,"579,766",T30300
T30300,W070RC,2,Current tax receipts,1993,Current Dollars,Level,6,"604,740",T30300
T30300,W070RC,2,Current tax receipts,1994,Current Dollars,Level,6,"644,222",T30300
T30300,W070RC,2,Current tax receipts,1995,Current Dollars,Level,6,"672,115",T30300
T30300,W070RC,2,Current tax receipts,1996,Current Dollars,Level,6,"709,596",T30300
T30300,W070RC,2,Current tax receipts,1997,Current Dollars,Level,6,"749,921",T30300
T30300,W070RC,2,Current tax receipts,1998,Current Dollars,Level,6,"794,930",T30300
T30300,W070RC,2,Current tax receipts,1999,Current Dollars,Level,6,"840,435",T30300
T30300,W070RC,2,Current tax receipts,2000,Current Dollars,Level,6,"893,244",T30300
T30300,W070RC,2,Current tax receipts,2001,Current Dollars,Level,6,"914,278",T30300
T30300,W070RC,2,Current tax receipts,2002,Current Dollars,Level,6,"923,915",T30300
T30300,W070RC,2,Current tax receipts,2003,Current Dollars,Level,6,"974,313",T30300
T30300,W070RC,2,Current tax receipts,2004,Current Dollars,Level,6,"1,060,268",T30300
T30300,W070RC,2,Current tax receipts,2005,Current Dollars,Level,6,"1,173,209",T30300
T30300,W070RC,2,Current tax receipts,2006,Current Dollars,Level,6,"1,258,150",T30300
T30300,W070RC,2,Current tax receipts,2007,Current Dollars,Level,6,"1,321,672",T30300
T30300,W070RC,2,Current tax receipts,2008,Current Dollars,Level,6,"1,334,056",T30300
T30300,W070RC,2,Current tax receipts,2009,Current Dollars,Level,6,"1,265,769",T30300
T30300,W070RC,2,Current tax receipts,2010,Current Dollars,Level,6,"1,306,439",T30300
T30300,W070RC,2,Current tax receipts,2011,Current Dollars,Level,6,"1,366,415",T30300
T30300,W070RC,2,Current tax receipts,2012,Current Dollars,Level,6,"1,414,745",T30300
T30300,W070RC,2,Current tax receipts,2013,Current Dollars,Level,6,"1,488,692",T30300
T30300,W070RC,2,Current tax receipts,2014,Current Dollars,Level,6,"1,539,327",T30300
T30300,W070RC,2,Current tax receipts,2015,Current Dollars,Level,6,"1,595,961",T30300
T30300,W070RC,2,Current tax receipts,2016,Current Dollars,Level,6,"1,635,844",T30300
T30300,W070RC,2,Current tax receipts,2017,Current Dollars,Level,6,"1,722,701",T30300
T30300,W070RC,2,Current tax receipts,2018,Current Dollars,Level,6,"1,813,630",T30300
T30300,W070RC,2,Current tax receipts,2019,Current Dollars,Level,6,"1,929,505",T30300
T30300,W070RC,2,Current tax receipts,2020,Current Dollars,Level,6,"1,946,150",T30300
T30300,W070RC,2,Current tax receipts,2021,Current Dollars,Level,6,"2,209,488",T30300
T30300,W070RC,2,Current tax receipts,2022,Current Dollars,Level,6,"2,445,047",T30300
T30300,W070RC,2,Current tax receipts,2023,Current Dollars,Level,6,"2,412,536",T30300
T30300,W070RC,2,Current tax receipts,2024,Current Dollars,Level,6,"2,526,581",T30300
T30300,W071RC,3,Personal current taxes,1929,Current Dollars,Level,6,550,T30300
T30300,W071RC,3,Personal current taxes,1930,Current Dollars,Level,6,526,T30300
T30300,W071RC,3,Personal current taxes,1931,Current Dollars,Level,6,471,T30300
T30300,W071RC,3,Personal current taxes,1932,Current Dollars,Level,6,443,T30300
T30300,W071RC,3,Personal current taxes,1933,Current Dollars,Level,6,422,T30300
T30300,W071RC,3,Personal current taxes,1934,Current Dollars,Level,6,445,T30300
T30300,W071RC,3,Personal current taxes,1935,Current Dollars,Level,6,499,T30300
T30300,W071RC,3,Personal current taxes,1936,Current Dollars,Level,6,563,T30300
T30300,W071RC,3,Personal current taxes,1937,Current Dollars,Level,6,617,T30300
T30300,W071RC,3,Personal current taxes,1938,Current Dollars,Level,6,627,T30300
T30300,W071RC,3,Personal current taxes,1939,Current Dollars,Level,6,632,T30300
T30300,W071RC,3,Personal current taxes,1940,Current Dollars,Level,6,672,T30300
T30300,W071RC,3,Personal current taxes,1941,Current Dollars,Level,6,709,T30300
T30300,W071RC,3,Personal current taxes,1942,Current Dollars,Level,6,724,T30300
T30300,W071RC,3,Personal current taxes,1943,Current Dollars,Level,6,750,T30300
T30300,W071RC,3,Personal current taxes,1944,Current Dollars,Level,6,787,T30300
T30300,W071RC,3,Personal current taxes,1945,Current Dollars,Level,6,829,T30300
T30300,W071RC,3,Personal current taxes,1946,Current Dollars,Level,6,859,T30300
T30300,W071RC,3,Personal current taxes,1947,Current Dollars,Level,6,997,T30300
T30300,W071RC,3,Personal current taxes,1948,Current Dollars,Level,6,"1,140",T30300
T30300,W071RC,3,Personal current taxes,1949,Current Dollars,Level,6,"1,357",T30300
T30300,W071RC,3,Personal current taxes,1950,Current Dollars,Level,6,"1,480",T30300
T30300,W071RC,3,Personal current taxes,1951,Current Dollars,Level,6,"1,680",T30300
T30300,W071RC,3,Personal current taxes,1952,Current Dollars,Level,6,"1,838",T30300
T30300,W071RC,3,Personal current taxes,1953,Current Dollars,Level,6,"1,936",T30300
T30300,W071RC,3,Personal current taxes,1954,Current Dollars,Level,6,"2,092",T30300
T30300,W071RC,3,Personal current taxes,1955,Current Dollars,Level,6,"2,389",T30300
T30300,W071RC,3,Personal current taxes,1956,Current Dollars,Level,6,"2,678",T30300
T30300,W071RC,3,Personal current taxes,1957,Current Dollars,Level,6,"2,892",T30300
T30300,W071RC,3,Personal current taxes,1958,Current Dollars,Level,6,"3,063",T30300
T30300,W071RC,3,Personal current taxes,1959,Current Dollars,Level,6,"3,823",T30300
T30300,W071RC,3,Personal current taxes,1960,Current Dollars,Level,6,"4,230",T30300
T30300,W071RC,3,Personal current taxes,1961,Current Dollars,Level,6,"4,556",T30300
T30300,W071RC,3,Personal current taxes,1962,Current Dollars,Level,6,"5,026",T30300
T30300,W071RC,3,Personal current taxes,1963,Current Dollars,Level,6,"5,414",T30300
T30300,W071RC,3,Personal current taxes,1964,Current Dollars,Level,6,"6,084",T30300
T30300,W071RC,3,Personal current taxes,1965,Current Dollars,Level,6,"6,596",T30300
T30300,W071RC,3,Personal current taxes,1966,Current Dollars,Level,6,"7,776",T30300
T30300,W071RC,3,Personal current taxes,1967,Current Dollars,Level,6,"8,575",T30300
T30300,W071RC,3,Personal current taxes,1968,Current Dollars,Level,6,"10,552",T30300
T30300,W071RC,3,Personal current taxes,1969,Current Dollars,Level,6,"12,806",T30300
T30300,W071RC,3,Personal current taxes,1970,Current Dollars,Level,6,"14,217",T30300
T30300,W071RC,3,Personal current taxes,1971,Current Dollars,Level,6,"15,902",T30300
T30300,W071RC,3,Personal current taxes,1972,Current Dollars,Level,6,"20,883",T30300
T30300,W071RC,3,Personal current taxes,1973,Current Dollars,Level,6,"22,826",T30300
T30300,W071RC,3,Personal current taxes,1974,Current Dollars,Level,6,"24,523",T30300
T30300,W071RC,3,Personal current taxes,1975,Current Dollars,Level,6,"26,877",T30300
T30300,W071RC,3,Personal current taxes,1976,Current Dollars,Level,6,"31,074",T30300
T30300,W071RC,3,Personal current taxes,1977,Current Dollars,Level,6,"35,366",T30300
T30300,W071RC,3,Personal current taxes,1978,Current Dollars,Level,6,"40,450",T30300
T30300,W071RC,3,Personal current taxes,1979,Current Dollars,Level,6,"44,032",T30300
T30300,W071RC,3,Personal current taxes,1980,Current Dollars,Level,6,"48,891",T30300
T30300,W071RC,3,Personal current taxes,1981,Current Dollars,Level,6,"54,615",T30300
T30300,W071RC,3,Personal current taxes,1982,Current Dollars,Level,6,"59,147",T30300
T30300,W071RC,3,Personal current taxes,1983,Current Dollars,Level,6,"66,105",T30300
T30300,W071RC,3,Personal current taxes,1984,Current Dollars,Level,6,"76,023",T30300
T30300,W071RC,3,Personal current taxes,1985,Current Dollars,Level,6,"81,360",T30300
T30300,W071RC,3,Personal current taxes,1986,Current Dollars,Level,6,"87,205",T30300
T30300,W071RC,3,Personal current taxes,1987,Current Dollars,Level,6,"96,600",T30300
T30300,W071RC,3,Personal current taxes,1988,Current Dollars,Level,6,"102,094",T30300
T30300,W071RC,3,Personal current taxes,1989,Current Dollars,Level,6,"114,640",T30300
T30300,W071RC,3,Personal current taxes,1990,Current Dollars,Level,6,"122,559",T30300
T30300,W071RC,3,Personal current taxes,1991,Current Dollars,Level,6,"125,311",T30300
T30300,W071RC,3,Personal current taxes,1992,Current Dollars,Level,6,"135,305",T30300
T30300,W071RC,3,Personal current taxes,1993,Current Dollars,Level,6,"141,066",T30300
T30300,W071RC,3,Personal current taxes,1994,Current Dollars,Level,6,"147,991",T30300
T30300,W071RC,3,Personal current taxes,1995,Current Dollars,Level,6,"158,109",T30300
T30300,W071RC,3,Personal current taxes,1996,Current Dollars,Level,6,"168,674",T30300
T30300,W071RC,3,Personal current taxes,1997,Current Dollars,Level,6,"181,999",T30300
T30300,W071RC,3,Personal current taxes,1998,Current Dollars,Level,6,"201,222",T30300
T30300,W071RC,3,Personal current taxes,1999,Current Dollars,Level,6,"214,487",T30300
T30300,W071RC,3,Personal current taxes,2000,Current Dollars,Level,6,"236,709",T30300
T30300,W071RC,3,Personal current taxes,2001,Current Dollars,Level,6,"243,018",T30300
T30300,W071RC,3,Personal current taxes,2002,Current Dollars,Level,6,"219,845",T30300
T30300,W071RC,3,Personal current taxes,2003,Current Dollars,Level,6,"224,907",T30300
T30300,W071RC,3,Personal current taxes,2004,Current Dollars,Level,6,"245,726",T30300
T30300,W071RC,3,Personal current taxes,2005,Current Dollars,Level,6,"275,239",T30300
T30300,W071RC,3,Personal current taxes,2006,Current Dollars,Level,6,"301,116",T30300
T30300,W071RC,3,Personal current taxes,2007,Current Dollars,Level,6,"321,588",T30300
T30300,W071RC,3,Personal current taxes,2008,Current Dollars,Level,6,"330,870",T30300
T30300,W071RC,3,Personal current taxes,2009,Current Dollars,Level,6,"285,826",T30300
T30300,W071RC,3,Personal current taxes,2010,Current Dollars,Level,6,"294,051",T30300
T30300,W071RC,3,Personal current taxes,2011,Current Dollars,Level,6,"322,929",T30300
T30300,W071RC,3,Personal current taxes,2012,Current Dollars,Level,6,"343,129",T30300
T30300,W071RC,3,Personal current taxes,2013,Current Dollars,Level,6,"374,685",T30300
T30300,W071RC,3,Personal current taxes,2014,Current Dollars,Level,6,"381,953",T30300
T30300,W071RC,3,Personal current taxes,2015,Current Dollars,Level,6,"408,309",T30300
T30300,W071RC,3,Personal current taxes,2016,Current Dollars,Level,6,"410,806",T30300
T30300,W071RC,3,Personal current taxes,2017,Current Dollars,Level,6,"435,730",T30300
T30300,W071RC,3,Personal current taxes,2018,Current Dollars,Level,6,"459,862",T30300
T30300,W071RC,3,Personal current taxes,2019,Current Dollars,Level,6,"497,539",T30300
T30300,W071RC,3,Personal current taxes,2020,Current Dollars,Level,6,"507,282",T30300
T30300,W071RC,3,Personal current taxes,2021,Current Dollars,Level,6,"570,383",T30300
T30300,W071RC,3,Personal current taxes,2022,Current Dollars,Level,6,"637,946",T30300
T30300,W071RC,3,Personal current taxes,2023,Current Dollars,Level,6,"557,174",T30300
T30300,W071RC,3,Personal current taxes,2024,Current Dollars,Level,6,"585,002",T30300
T30300,W071RC,3,Personal current taxes,2025,Current Dollars,Level,6,"635,072",T30300
T30300,B245RC,4,Income taxes,1929,Current Dollars,Level,6,139,T30300
T30300,B245RC,4,Income taxes,1930,Current Dollars,Level,6,110,T30300
T30300,B245RC,4,Income taxes,1931,Current Dollars,Level,6,74,T30300
T30300,B245RC,4,Income taxes,1932,Current Dollars,Level,6,64,T30300
T30300,B245RC,4,Income taxes,1933,Current Dollars,Level,6,67,T30300
T30300,B245RC,4,Income taxes,1934,Current Dollars,Level,6,87,T30300
T30300,B245RC,4,Income taxes,1935,Current Dollars,Level,6,121,T30300
T30300,B245RC,4,Income taxes,1936,Current Dollars,Level,6,167,T30300
T30300,B245RC,4,Income taxes,1937,Current Dollars,Level,6,204,T30300
T30300,B245RC,4,Income taxes,1938,Current Dollars,Level,6,208,T30300
T30300,B245RC,4,Income taxes,1939,Current Dollars,Level,6,201,T30300
T30300,B245RC,4,Income taxes,1940,Current Dollars,Level,6,232,T30300
T30300,B245RC,4,Income taxes,1941,Current Dollars,Level,6,258,T30300
T30300,B245RC,4,Income taxes,1942,Current Dollars,Level,6,291,T30300
T30300,B245RC,4,Income taxes,1943,Current Dollars,Level,6,330,T30300
T30300,B245RC,4,Income taxes,1944,Current Dollars,Level,6,366,T30300
T30300,B245RC,4,Income taxes,1945,Current Dollars,Level,6,402,T30300
T30300,B245RC,4,Income taxes,1946,Current Dollars,Level,6,409,T30300
T30300,B245RC,4,Income taxes,1947,Current Dollars,Level,6,488,T30300
T30300,B245RC,4,Income taxes,1948,Current Dollars,Level,6,570,T30300
T30300,B245RC,4,Income taxes,1949,Current Dollars,Level,6,718,T30300
T30300,B245RC,4,Income taxes,1950,Current Dollars,Level,6,776,T30300
T30300,B245RC,4,Income taxes,1951,Current Dollars,Level,6,905,T30300
T30300,B245RC,4,Income taxes,1952,Current Dollars,Level,6,"1,002",T30300
T30300,B245RC,4,Income taxes,1953,Current Dollars,Level,6,"1,042",T30300
T30300,B245RC,4,Income taxes,1954,Current Dollars,Level,6,"1,135",T30300
T30300,B245RC,4,Income taxes,1955,Current Dollars,Level,6,"1,345",T30300
T30300,B245RC,4,Income taxes,1956,Current Dollars,Level,6,"1,574",T30300
T30300,B245RC,4,Income taxes,1957,Current Dollars,Level,6,"1,723",T30300
T30300,B245RC,4,Income taxes,1958,Current Dollars,Level,6,"1,829",T30300
T30300,B245RC,4,Income taxes,1959,Current Dollars,Level,6,"2,229",T30300
T30300,B245RC,4,Income taxes,1960,Current Dollars,Level,6,"2,536",T30300
T30300,B245RC,4,Income taxes,1961,Current Dollars,Level,6,"2,800",T30300
T30300,B245RC,4,Income taxes,1962,Current Dollars,Level,6,"3,180",T30300
T30300,B245RC,4,Income taxes,1963,Current Dollars,Level,6,"3,432",T30300
T30300,B245RC,4,Income taxes,1964,Current Dollars,Level,6,"4,018",T30300
T30300,B245RC,4,Income taxes,1965,Current Dollars,Level,6,"4,417",T30300
T30300,B245RC,4,Income taxes,1966,Current Dollars,Level,6,"5,422",T30300
T30300,B245RC,4,Income taxes,1967,Current Dollars,Level,6,"6,112",T30300
T30300,B245RC,4,Income taxes,1968,Current Dollars,Level,6,"7,841",T30300
