TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
FAAt401,k1ntotl1eq00,2,Equipment,1935,Current Dollars,Level,6,"25,888",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1936,Current Dollars,Level,6,"27,844",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1937,Current Dollars,Level,6,"29,946",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1938,Current Dollars,Level,6,"29,901",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1939,Current Dollars,Level,6,"30,508",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1940,Current Dollars,Level,6,"32,785",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1941,Current Dollars,Level,6,"37,632",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1942,Current Dollars,Level,6,"38,527",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1943,Current Dollars,Level,6,"38,881",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1944,Current Dollars,Level,6,"38,786",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1945,Current Dollars,Level,6,"44,211",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1946,Current Dollars,Level,6,"53,306",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1947,Current Dollars,Level,6,"65,530",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1948,Current Dollars,Level,6,"80,310",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1949,Current Dollars,Level,6,"84,632",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1950,Current Dollars,Level,6,"98,831",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1951,Current Dollars,Level,6,"109,053",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1952,Current Dollars,Level,6,"114,885",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1953,Current Dollars,Level,6,"124,372",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1954,Current Dollars,Level,6,"128,161",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1955,Current Dollars,Level,6,"141,219",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1956,Current Dollars,Level,6,"158,552",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1957,Current Dollars,Level,6,"172,922",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1958,Current Dollars,Level,6,"178,045",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1959,Current Dollars,Level,6,"186,573",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1960,Current Dollars,Level,6,"192,704",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1961,Current Dollars,Level,6,"196,080",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1962,Current Dollars,Level,6,"203,677",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1963,Current Dollars,Level,6,"212,255",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1964,Current Dollars,Level,6,"224,893",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1965,Current Dollars,Level,6,"242,471",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1966,Current Dollars,Level,6,"270,042",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1967,Current Dollars,Level,6,"296,236",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1968,Current Dollars,Level,6,"326,496",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1969,Current Dollars,Level,6,"360,105",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1970,Current Dollars,Level,6,"394,736",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1971,Current Dollars,Level,6,"422,451",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1972,Current Dollars,Level,6,"455,129",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1973,Current Dollars,Level,6,"507,056",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1974,Current Dollars,Level,6,"625,531",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1975,Current Dollars,Level,6,"716,189",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1976,Current Dollars,Level,6,"792,488",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1977,Current Dollars,Level,6,"891,599",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1978,Current Dollars,Level,6,"1,017,978",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1979,Current Dollars,Level,6,"1,181,910",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1980,Current Dollars,Level,6,"1,369,900",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1981,Current Dollars,Level,6,"1,528,431",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1982,Current Dollars,Level,6,"1,619,948",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1983,Current Dollars,Level,6,"1,670,521",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1984,Current Dollars,Level,6,"1,758,781",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1985,Current Dollars,Level,6,"1,857,973",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1986,Current Dollars,Level,6,"1,964,741",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1987,Current Dollars,Level,6,"2,055,266",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1988,Current Dollars,Level,6,"2,178,045",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1989,Current Dollars,Level,6,"2,300,584",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1990,Current Dollars,Level,6,"2,423,670",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1991,Current Dollars,Level,6,"2,482,217",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1992,Current Dollars,Level,6,"2,544,359",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1993,Current Dollars,Level,6,"2,642,418",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1994,Current Dollars,Level,6,"2,784,959",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1995,Current Dollars,Level,6,"2,959,171",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1996,Current Dollars,Level,6,"3,104,063",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1997,Current Dollars,Level,6,"3,235,244",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1998,Current Dollars,Level,6,"3,384,745",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,1999,Current Dollars,Level,6,"3,578,753",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2000,Current Dollars,Level,6,"3,805,231",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2001,Current Dollars,Level,6,"3,913,409",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2002,Current Dollars,Level,6,"3,959,383",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2003,Current Dollars,Level,6,"4,000,509",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2004,Current Dollars,Level,6,"4,226,163",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2005,Current Dollars,Level,6,"4,423,211",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2006,Current Dollars,Level,6,"4,729,718",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2007,Current Dollars,Level,6,"4,952,753",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2008,Current Dollars,Level,6,"5,201,064",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2009,Current Dollars,Level,6,"5,120,766",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2010,Current Dollars,Level,6,"5,225,904",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2011,Current Dollars,Level,6,"5,461,372",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2012,Current Dollars,Level,6,"5,697,251",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2013,Current Dollars,Level,6,"5,903,898",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2014,Current Dollars,Level,6,"6,158,718",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2015,Current Dollars,Level,6,"6,346,445",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2016,Current Dollars,Level,6,"6,523,027",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2017,Current Dollars,Level,6,"6,767,013",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2018,Current Dollars,Level,6,"7,086,497",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2019,Current Dollars,Level,6,"7,315,350",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2020,Current Dollars,Level,6,"7,441,999",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2021,Current Dollars,Level,6,"8,021,200",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2022,Current Dollars,Level,6,"8,609,497",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2023,Current Dollars,Level,6,"8,957,699",FAAt401
FAAt401,k1ntotl1eq00,2,Equipment,2024,Current Dollars,Level,6,"9,281,887",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1925,Current Dollars,Level,6,"93,999",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1926,Current Dollars,Level,6,"96,690",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1927,Current Dollars,Level,6,"98,545",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1928,Current Dollars,Level,6,"101,325",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1929,Current Dollars,Level,6,"100,283",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1930,Current Dollars,Level,6,"95,051",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1931,Current Dollars,Level,6,"84,045",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1932,Current Dollars,Level,6,"78,572",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1933,Current Dollars,Level,6,"80,518",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1934,Current Dollars,Level,6,"81,600",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1935,Current Dollars,Level,6,"81,628",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1936,Current Dollars,Level,6,"90,383",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1937,Current Dollars,Level,6,"93,105",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1938,Current Dollars,Level,6,"91,575",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1939,Current Dollars,Level,6,"91,022",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1940,Current Dollars,Level,6,"96,467",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1941,Current Dollars,Level,6,"108,184",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1942,Current Dollars,Level,6,"115,951",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1943,Current Dollars,Level,6,"117,605",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1944,Current Dollars,Level,6,"118,953",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1945,Current Dollars,Level,6,"127,947",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1946,Current Dollars,Level,6,"158,579",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1947,Current Dollars,Level,6,"189,599",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1948,Current Dollars,Level,6,"199,905",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1949,Current Dollars,Level,6,"200,385",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1950,Current Dollars,Level,6,"224,221",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1951,Current Dollars,Level,6,"243,567",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1952,Current Dollars,Level,6,"256,794",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1953,Current Dollars,Level,6,"263,117",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1954,Current Dollars,Level,6,"269,081",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1955,Current Dollars,Level,6,"296,271",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1956,Current Dollars,Level,6,"324,881",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1957,Current Dollars,Level,6,"343,295",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1958,Current Dollars,Level,6,"346,913",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1959,Current Dollars,Level,6,"358,411",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1960,Current Dollars,Level,6,"363,018",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1961,Current Dollars,Level,6,"374,581",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1962,Current Dollars,Level,6,"387,229",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1963,Current Dollars,Level,6,"399,455",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1964,Current Dollars,Level,6,"422,524",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1965,Current Dollars,Level,6,"450,562",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1966,Current Dollars,Level,6,"483,731",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1967,Current Dollars,Level,6,"518,613",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1968,Current Dollars,Level,6,"568,550",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1969,Current Dollars,Level,6,"625,160",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1970,Current Dollars,Level,6,"689,368",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1971,Current Dollars,Level,6,"770,161",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1972,Current Dollars,Level,6,"841,899",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1973,Current Dollars,Level,6,"955,145",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1974,Current Dollars,Level,6,"1,156,507",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1975,Current Dollars,Level,6,"1,245,870",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1976,Current Dollars,Level,6,"1,354,813",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1977,Current Dollars,Level,6,"1,495,197",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1978,Current Dollars,Level,6,"1,688,997",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1979,Current Dollars,Level,6,"1,945,202",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1980,Current Dollars,Level,6,"2,216,547",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1981,Current Dollars,Level,6,"2,526,869",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1982,Current Dollars,Level,6,"2,695,152",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1983,Current Dollars,Level,6,"2,770,143",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1984,Current Dollars,Level,6,"2,943,739",FAAt401
FAAt401,k1ntotl1st00,3,Structures,1985,Current Dollars,Level,6,"3,101,817",FAAt401
