TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
T10705,A191RC,1,Gross domestic product (GDP),2019,Current Dollars,Level,6,"21,539,982",T10705
T10705,A191RC,1,Gross domestic product (GDP),2020,Current Dollars,Level,6,"21,375,281",T10705
T10705,A191RC,1,Gross domestic product (GDP),2021,Current Dollars,Level,6,"23,725,645",T10705
T10705,A191RC,1,Gross domestic product (GDP),2022,Current Dollars,Level,6,"26,054,614",T10705
T10705,A191RC,1,Gross domestic product (GDP),2023,Current Dollars,Level,6,"27,811,517",T10705
T10705,A191RC,1,Gross domestic product (GDP),2024,Current Dollars,Level,6,"29,298,013",T10705
T10705,A191RC,1,Gross domestic product (GDP),2025,Current Dollars,Level,6,"30,778,985",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1929,Current Dollars,Level,6,"1,140",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1930,Current Dollars,Level,6,"1,041",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1931,Current Dollars,Level,6,767,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1932,Current Dollars,Level,6,528,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1933,Current Dollars,Level,6,438,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1934,Current Dollars,Level,6,438,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1935,Current Dollars,Level,6,522,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1936,Current Dollars,Level,6,570,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1937,Current Dollars,Level,6,728,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1938,Current Dollars,Level,6,640,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1939,Current Dollars,Level,6,683,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1940,Current Dollars,Level,6,610,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1941,Current Dollars,Level,6,731,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1942,Current Dollars,Level,6,708,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1943,Current Dollars,Level,6,699,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1944,Current Dollars,Level,6,758,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1945,Current Dollars,Level,6,756,T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1946,Current Dollars,Level,6,"1,092",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1947,Current Dollars,Level,6,"1,597",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1948,Current Dollars,Level,6,"2,031",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1949,Current Dollars,Level,6,"1,944",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1950,Current Dollars,Level,6,"2,186",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1951,Current Dollars,Level,6,"2,756",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1952,Current Dollars,Level,6,"2,857",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1953,Current Dollars,Level,6,"2,843",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1954,Current Dollars,Level,6,"3,039",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1955,Current Dollars,Level,6,"3,507",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1956,Current Dollars,Level,6,"3,933",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1957,Current Dollars,Level,6,"4,268",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1958,Current Dollars,Level,6,"3,869",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1959,Current Dollars,Level,6,"4,269",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1960,Current Dollars,Level,6,"4,888",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1961,Current Dollars,Level,6,"5,307",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1962,Current Dollars,Level,6,"5,940",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1963,Current Dollars,Level,6,"6,530",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1964,Current Dollars,Level,6,"7,239",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1965,Current Dollars,Level,6,"7,881",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1966,Current Dollars,Level,6,"8,071",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1967,Current Dollars,Level,6,"8,682",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1968,Current Dollars,Level,6,"10,102",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1969,Current Dollars,Level,6,"11,779",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1970,Current Dollars,Level,6,"12,833",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1971,Current Dollars,Level,6,"14,011",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1972,Current Dollars,Level,6,"16,278",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1973,Current Dollars,Level,6,"23,541",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1974,Current Dollars,Level,6,"29,820",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1975,Current Dollars,Level,6,"28,024",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1976,Current Dollars,Level,6,"32,363",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1977,Current Dollars,Level,6,"37,200",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1978,Current Dollars,Level,6,"46,252",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1979,Current Dollars,Level,6,"68,321",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1980,Current Dollars,Level,6,"79,092",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1981,Current Dollars,Level,6,"92,024",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1982,Current Dollars,Level,6,"100,993",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1983,Current Dollars,Level,6,"101,882",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1984,Current Dollars,Level,6,"121,865",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1985,Current Dollars,Level,6,"112,662",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1986,Current Dollars,Level,6,"111,324",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1987,Current Dollars,Level,6,"123,286",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1988,Current Dollars,Level,6,"152,116",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1989,Current Dollars,Level,6,"177,699",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1990,Current Dollars,Level,6,"188,847",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1991,Current Dollars,Level,6,"168,363",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1992,Current Dollars,Level,6,"152,052",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1993,Current Dollars,Level,6,"155,600",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1994,Current Dollars,Level,6,"184,543",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1995,Current Dollars,Level,6,"229,833",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1996,Current Dollars,Level,6,"246,404",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1997,Current Dollars,Level,6,"280,071",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1998,Current Dollars,Level,6,"286,779",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,1999,Current Dollars,Level,6,"324,646",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2000,Current Dollars,Level,6,"390,638",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2001,Current Dollars,Level,6,"339,642",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2002,Current Dollars,Level,6,"335,811",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2003,Current Dollars,Level,6,"377,405",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2004,Current Dollars,Level,6,"464,696",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2005,Current Dollars,Level,6,"569,269",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2006,Current Dollars,Level,6,"702,621",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2007,Current Dollars,Level,6,"850,184",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2008,Current Dollars,Level,6,"855,223",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2009,Current Dollars,Level,6,"689,256",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2010,Current Dollars,Level,6,"759,969",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2011,Current Dollars,Level,6,"827,868",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2012,Current Dollars,Level,6,"827,371",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2013,Current Dollars,Level,6,"847,173",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2014,Current Dollars,Level,6,"881,514",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2015,Current Dollars,Level,6,"860,585",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2016,Current Dollars,Level,6,"892,896",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2017,Current Dollars,Level,6,"1,031,102",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2018,Current Dollars,Level,6,"1,138,659",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2019,Current Dollars,Level,6,"1,174,712",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2020,Current Dollars,Level,6,"989,065",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2021,Current Dollars,Level,6,"1,083,323",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2022,Current Dollars,Level,6,"1,219,753",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2023,Current Dollars,Level,6,"1,397,888",T10705
T10705,B645RC,2,Plus: Income receipts from the rest of the world,2024,Current Dollars,Level,6,"1,485,581",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1929,Current Dollars,Level,6,374,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1930,Current Dollars,Level,6,332,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1931,Current Dollars,Level,6,252,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1932,Current Dollars,Level,6,164,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1933,Current Dollars,Level,6,138,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1934,Current Dollars,Level,6,159,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1935,Current Dollars,Level,6,181,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1936,Current Dollars,Level,6,308,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1937,Current Dollars,Level,6,359,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1938,Current Dollars,Level,6,261,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1939,Current Dollars,Level,6,310,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1940,Current Dollars,Level,6,330,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1941,Current Dollars,Level,6,315,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1942,Current Dollars,Level,6,297,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1943,Current Dollars,Level,6,368,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1944,Current Dollars,Level,6,434,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1945,Current Dollars,Level,6,491,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1946,Current Dollars,Level,6,440,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1947,Current Dollars,Level,6,487,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1948,Current Dollars,Level,6,575,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1949,Current Dollars,Level,6,664,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1950,Current Dollars,Level,6,746,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1951,Current Dollars,Level,6,864,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1952,Current Dollars,Level,6,872,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1953,Current Dollars,Level,6,944,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1954,Current Dollars,Level,6,944,T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1955,Current Dollars,Level,6,"1,058",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1956,Current Dollars,Level,6,"1,137",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1957,Current Dollars,Level,6,"1,213",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1958,Current Dollars,Level,6,"1,241",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1959,Current Dollars,Level,6,"1,508",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1960,Current Dollars,Level,6,"1,775",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1961,Current Dollars,Level,6,"1,788",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1962,Current Dollars,Level,6,"1,847",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1963,Current Dollars,Level,6,"2,053",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1964,Current Dollars,Level,6,"2,319",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1965,Current Dollars,Level,6,"2,602",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1966,Current Dollars,Level,6,"3,001",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1967,Current Dollars,Level,6,"3,289",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1968,Current Dollars,Level,6,"4,017",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1969,Current Dollars,Level,6,"5,664",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1970,Current Dollars,Level,6,"6,440",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1971,Current Dollars,Level,6,"6,417",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1972,Current Dollars,Level,6,"7,720",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1973,Current Dollars,Level,6,"10,922",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1974,Current Dollars,Level,6,"14,300",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1975,Current Dollars,Level,6,"15,020",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1976,Current Dollars,Level,6,"15,516",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1977,Current Dollars,Level,6,"16,908",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1978,Current Dollars,Level,6,"24,671",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1979,Current Dollars,Level,6,"36,390",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1980,Current Dollars,Level,6,"44,907",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1981,Current Dollars,Level,6,"59,089",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1982,Current Dollars,Level,6,"64,483",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1983,Current Dollars,Level,6,"64,797",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1984,Current Dollars,Level,6,"85,575",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1985,Current Dollars,Level,6,"87,297",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1986,Current Dollars,Level,6,"94,367",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1987,Current Dollars,Level,6,"105,798",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1988,Current Dollars,Level,6,"129,459",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1989,Current Dollars,Level,6,"152,909",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1990,Current Dollars,Level,6,"154,155",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1991,Current Dollars,Level,6,"136,776",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1992,Current Dollars,Level,6,"120,975",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1993,Current Dollars,Level,6,"124,442",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1994,Current Dollars,Level,6,"161,577",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1995,Current Dollars,Level,6,"201,881",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1996,Current Dollars,Level,6,"215,535",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1997,Current Dollars,Level,6,"256,771",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1998,Current Dollars,Level,6,"269,368",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,1999,Current Dollars,Level,6,"293,742",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2000,Current Dollars,Level,6,"352,157",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2001,Current Dollars,Level,6,"289,278",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2002,Current Dollars,Level,6,"290,017",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2003,Current Dollars,Level,6,"318,909",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2004,Current Dollars,Level,6,"387,983",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2005,Current Dollars,Level,6,"494,469",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2006,Current Dollars,Level,6,"656,161",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2007,Current Dollars,Level,6,"754,520",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2008,Current Dollars,Level,6,"710,009",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2009,Current Dollars,Level,6,"539,013",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2010,Current Dollars,Level,6,"554,336",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2011,Current Dollars,Level,6,"589,936",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2012,Current Dollars,Level,6,"594,681",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2013,Current Dollars,Level,6,"616,935",T10705
T10705,A655RC,3,Less: Income payments to the rest of the world,2014,Current Dollars,Level,6,"646,356",T10705
