TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef
T20100,A033RC,2,Compensation of employees,1983,Current Dollars,Level,6,"2,012,489",T20100
T20100,A033RC,2,Compensation of employees,1984,Current Dollars,Level,6,"2,215,872",T20100
T20100,A033RC,2,Compensation of employees,1985,Current Dollars,Level,6,"2,387,324",T20100
T20100,A033RC,2,Compensation of employees,1986,Current Dollars,Level,6,"2,542,063",T20100
T20100,A033RC,2,Compensation of employees,1987,Current Dollars,Level,6,"2,722,405",T20100
T20100,A033RC,2,Compensation of employees,1988,Current Dollars,Level,6,"2,947,987",T20100
T20100,A033RC,2,Compensation of employees,1989,Current Dollars,Level,6,"3,139,601",T20100
T20100,A033RC,2,Compensation of employees,1990,Current Dollars,Level,6,"3,340,373",T20100
T20100,A033RC,2,Compensation of employees,1991,Current Dollars,Level,6,"3,450,516",T20100
T20100,A033RC,2,Compensation of employees,1992,Current Dollars,Level,6,"3,668,246",T20100
T20100,A033RC,2,Compensation of employees,1993,Current Dollars,Level,6,"3,817,290",T20100
T20100,A033RC,2,Compensation of employees,1994,Current Dollars,Level,6,"4,006,192",T20100
T20100,A033RC,2,Compensation of employees,1995,Current Dollars,Level,6,"4,198,088",T20100
T20100,A033RC,2,Compensation of employees,1996,Current Dollars,Level,6,"4,416,942",T20100
T20100,A033RC,2,Compensation of employees,1997,Current Dollars,Level,6,"4,708,818",T20100
T20100,A033RC,2,Compensation of employees,1998,Current Dollars,Level,6,"5,071,138",T20100
T20100,A033RC,2,Compensation of employees,1999,Current Dollars,Level,6,"5,402,682",T20100
T20100,A033RC,2,Compensation of employees,2000,Current Dollars,Level,6,"5,847,146",T20100
T20100,A033RC,2,Compensation of employees,2001,Current Dollars,Level,6,"6,038,348",T20100
T20100,A033RC,2,Compensation of employees,2002,Current Dollars,Level,6,"6,135,115",T20100
T20100,A033RC,2,Compensation of employees,2003,Current Dollars,Level,6,"6,353,606",T20100
T20100,A033RC,2,Compensation of employees,2004,Current Dollars,Level,6,"6,719,488",T20100
T20100,A033RC,2,Compensation of employees,2005,Current Dollars,Level,6,"7,066,107",T20100
T20100,A033RC,2,Compensation of employees,2006,Current Dollars,Level,6,"7,479,676",T20100
T20100,A033RC,2,Compensation of employees,2007,Current Dollars,Level,6,"7,878,475",T20100
T20100,A033RC,2,Compensation of employees,2008,Current Dollars,Level,6,"8,056,826",T20100
T20100,A033RC,2,Compensation of employees,2009,Current Dollars,Level,6,"7,759,019",T20100
T20100,A033RC,2,Compensation of employees,2010,Current Dollars,Level,6,"7,925,369",T20100
T20100,A033RC,2,Compensation of employees,2011,Current Dollars,Level,6,"8,226,175",T20100
T20100,A033RC,2,Compensation of employees,2012,Current Dollars,Level,6,"8,567,363",T20100
T20100,A033RC,2,Compensation of employees,2013,Current Dollars,Level,6,"8,835,039",T20100
T20100,A033RC,2,Compensation of employees,2014,Current Dollars,Level,6,"9,250,208",T20100
T20100,A033RC,2,Compensation of employees,2015,Current Dollars,Level,6,"9,699,419",T20100
T20100,A033RC,2,Compensation of employees,2016,Current Dollars,Level,6,"9,966,108",T20100
T20100,A033RC,2,Compensation of employees,2017,Current Dollars,Level,6,"10,424,372",T20100
T20100,A033RC,2,Compensation of employees,2018,Current Dollars,Level,6,"10,957,404",T20100
T20100,A033RC,2,Compensation of employees,2019,Current Dollars,Level,6,"11,446,611",T20100
T20100,A033RC,2,Compensation of employees,2020,Current Dollars,Level,6,"11,598,138",T20100
T20100,A033RC,2,Compensation of employees,2021,Current Dollars,Level,6,"12,558,374",T20100
T20100,A033RC,2,Compensation of employees,2022,Current Dollars,Level,6,"13,443,377",T20100
T20100,A033RC,2,Compensation of employees,2023,Current Dollars,Level,6,"14,207,393",T20100
T20100,A033RC,2,Compensation of employees,2024,Current Dollars,Level,6,"15,027,059",T20100
T20100,A033RC,2,Compensation of employees,2025,Current Dollars,Level,6,"15,699,458",T20100
T20100,A034RC,3,Wages and salaries,1929,Current Dollars,Level,6,"50,460",T20100
T20100,A034RC,3,Wages and salaries,1930,Current Dollars,Level,6,"46,214",T20100
T20100,A034RC,3,Wages and salaries,1931,Current Dollars,Level,6,"39,157",T20100
T20100,A034RC,3,Wages and salaries,1932,Current Dollars,Level,6,"30,514",T20100
T20100,A034RC,3,Wages and salaries,1933,Current Dollars,Level,6,"29,027",T20100
T20100,A034RC,3,Wages and salaries,1934,Current Dollars,Level,6,"33,734",T20100
T20100,A034RC,3,Wages and salaries,1935,Current Dollars,Level,6,"36,722",T20100
T20100,A034RC,3,Wages and salaries,1936,Current Dollars,Level,6,"41,954",T20100
T20100,A034RC,3,Wages and salaries,1937,Current Dollars,Level,6,"46,139",T20100
T20100,A034RC,3,Wages and salaries,1938,Current Dollars,Level,6,"43,013",T20100
T20100,A034RC,3,Wages and salaries,1939,Current Dollars,Level,6,"45,985",T20100
T20100,A034RC,3,Wages and salaries,1940,Current Dollars,Level,6,"49,860",T20100
T20100,A034RC,3,Wages and salaries,1941,Current Dollars,Level,6,"62,085",T20100
T20100,A034RC,3,Wages and salaries,1942,Current Dollars,Level,6,"82,098",T20100
T20100,A034RC,3,Wages and salaries,1943,Current Dollars,Level,6,"105,786",T20100
T20100,A034RC,3,Wages and salaries,1944,Current Dollars,Level,6,"116,749",T20100
T20100,A034RC,3,Wages and salaries,1945,Current Dollars,Level,6,"117,493",T20100
T20100,A034RC,3,Wages and salaries,1946,Current Dollars,Level,6,"112,005",T20100
T20100,A034RC,3,Wages and salaries,1947,Current Dollars,Level,6,"123,097",T20100
T20100,A034RC,3,Wages and salaries,1948,Current Dollars,Level,6,"135,550",T20100
T20100,A034RC,3,Wages and salaries,1949,Current Dollars,Level,6,"134,733",T20100
T20100,A034RC,3,Wages and salaries,1950,Current Dollars,Level,6,"147,253",T20100
T20100,A034RC,3,Wages and salaries,1951,Current Dollars,Level,6,"171,607",T20100
T20100,A034RC,3,Wages and salaries,1952,Current Dollars,Level,6,"185,636",T20100
T20100,A034RC,3,Wages and salaries,1953,Current Dollars,Level,6,"198,989",T20100
T20100,A034RC,3,Wages and salaries,1954,Current Dollars,Level,6,"197,263",T20100
T20100,A034RC,3,Wages and salaries,1955,Current Dollars,Level,6,"212,151",T20100
T20100,A034RC,3,Wages and salaries,1956,Current Dollars,Level,6,"229,026",T20100
T20100,A034RC,3,Wages and salaries,1957,Current Dollars,Level,6,"239,951",T20100
T20100,A034RC,3,Wages and salaries,1958,Current Dollars,Level,6,"241,317",T20100
T20100,A034RC,3,Wages and salaries,1959,Current Dollars,Level,6,"259,842",T20100
T20100,A034RC,3,Wages and salaries,1960,Current Dollars,Level,6,"272,855",T20100
T20100,A034RC,3,Wages and salaries,1961,Current Dollars,Level,6,"280,519",T20100
T20100,A034RC,3,Wages and salaries,1962,Current Dollars,Level,6,"299,358",T20100
T20100,A034RC,3,Wages and salaries,1963,Current Dollars,Level,6,"314,851",T20100
T20100,A034RC,3,Wages and salaries,1964,Current Dollars,Level,6,"337,788",T20100
T20100,A034RC,3,Wages and salaries,1965,Current Dollars,Level,6,"363,757",T20100
T20100,A034RC,3,Wages and salaries,1966,Current Dollars,Level,6,"400,321",T20100
T20100,A034RC,3,Wages and salaries,1967,Current Dollars,Level,6,"429,009",T20100
T20100,A034RC,3,Wages and salaries,1968,Current Dollars,Level,6,"471,972",T20100
T20100,A034RC,3,Wages and salaries,1969,Current Dollars,Level,6,"518,333",T20100
T20100,A034RC,3,Wages and salaries,1970,Current Dollars,Level,6,"551,560",T20100
T20100,A034RC,3,Wages and salaries,1971,Current Dollars,Level,6,"584,549",T20100
T20100,A034RC,3,Wages and salaries,1972,Current Dollars,Level,6,"638,785",T20100
T20100,A034RC,3,Wages and salaries,1973,Current Dollars,Level,6,"708,762",T20100
T20100,A034RC,3,Wages and salaries,1974,Current Dollars,Level,6,"772,282",T20100
T20100,A034RC,3,Wages and salaries,1975,Current Dollars,Level,6,"814,838",T20100
T20100,A034RC,3,Wages and salaries,1976,Current Dollars,Level,6,"899,745",T20100
T20100,A034RC,3,Wages and salaries,1977,Current Dollars,Level,6,"994,158",T20100
T20100,A034RC,3,Wages and salaries,1978,Current Dollars,Level,6,"1,120,570",T20100
T20100,A034RC,3,Wages and salaries,1979,Current Dollars,Level,6,"1,253,314",T20100
T20100,A034RC,3,Wages and salaries,1980,Current Dollars,Level,6,"1,373,422",T20100
T20100,A034RC,3,Wages and salaries,1981,Current Dollars,Level,6,"1,511,373",T20100
T20100,A034RC,3,Wages and salaries,1982,Current Dollars,Level,6,"1,587,517",T20100
T20100,A034RC,3,Wages and salaries,1983,Current Dollars,Level,6,"1,677,513",T20100
T20100,A034RC,3,Wages and salaries,1984,Current Dollars,Level,6,"1,844,915",T20100
T20100,A034RC,3,Wages and salaries,1985,Current Dollars,Level,6,"1,982,550",T20100
T20100,A034RC,3,Wages and salaries,1986,Current Dollars,Level,6,"2,102,335",T20100
T20100,A034RC,3,Wages and salaries,1987,Current Dollars,Level,6,"2,256,267",T20100
T20100,A034RC,3,Wages and salaries,1988,Current Dollars,Level,6,"2,439,782",T20100
T20100,A034RC,3,Wages and salaries,1989,Current Dollars,Level,6,"2,583,051",T20100
T20100,A034RC,3,Wages and salaries,1990,Current Dollars,Level,6,"2,741,199",T20100
T20100,A034RC,3,Wages and salaries,1991,Current Dollars,Level,6,"2,814,478",T20100
T20100,A034RC,3,Wages and salaries,1992,Current Dollars,Level,6,"2,965,541",T20100
T20100,A034RC,3,Wages and salaries,1993,Current Dollars,Level,6,"3,079,340",T20100
T20100,A034RC,3,Wages and salaries,1994,Current Dollars,Level,6,"3,236,589",T20100
T20100,A034RC,3,Wages and salaries,1995,Current Dollars,Level,6,"3,418,022",T20100
T20100,A034RC,3,Wages and salaries,1996,Current Dollars,Level,6,"3,616,469",T20100
T20100,A034RC,3,Wages and salaries,1997,Current Dollars,Level,6,"3,876,844",T20100
T20100,A034RC,3,Wages and salaries,1998,Current Dollars,Level,6,"4,181,616",T20100
T20100,A034RC,3,Wages and salaries,1999,Current Dollars,Level,6,"4,457,926",T20100
T20100,A034RC,3,Wages and salaries,2000,Current Dollars,Level,6,"4,824,946",T20100
T20100,A034RC,3,Wages and salaries,2001,Current Dollars,Level,6,"4,953,635",T20100
T20100,A034RC,3,Wages and salaries,2002,Current Dollars,Level,6,"4,995,843",T20100
T20100,A034RC,3,Wages and salaries,2003,Current Dollars,Level,6,"5,138,269",T20100
T20100,A034RC,3,Wages and salaries,2004,Current Dollars,Level,6,"5,421,014",T20100
T20100,A034RC,3,Wages and salaries,2005,Current Dollars,Level,6,"5,691,379",T20100
T20100,A034RC,3,Wages and salaries,2006,Current Dollars,Level,6,"6,056,739",T20100
T20100,A034RC,3,Wages and salaries,2007,Current Dollars,Level,6,"6,396,392",T20100
T20100,A034RC,3,Wages and salaries,2008,Current Dollars,Level,6,"6,534,095",T20100
T20100,A034RC,3,Wages and salaries,2009,Current Dollars,Level,6,"6,249,110",T20100
T20100,A034RC,3,Wages and salaries,2010,Current Dollars,Level,6,"6,372,510",T20100
T20100,A034RC,3,Wages and salaries,2011,Current Dollars,Level,6,"6,626,182",T20100
T20100,A034RC,3,Wages and salaries,2012,Current Dollars,Level,6,"6,928,124",T20100
T20100,A034RC,3,Wages and salaries,2013,Current Dollars,Level,6,"7,113,994",T20100
T20100,A034RC,3,Wages and salaries,2014,Current Dollars,Level,6,"7,476,332",T20100
T20100,A034RC,3,Wages and salaries,2015,Current Dollars,Level,6,"7,859,482",T20100
T20100,A034RC,3,Wages and salaries,2016,Current Dollars,Level,6,"8,091,239",T20100
T20100,A034RC,3,Wages and salaries,2017,Current Dollars,Level,6,"8,474,410",T20100
T20100,A034RC,3,Wages and salaries,2018,Current Dollars,Level,6,"8,899,824",T20100
T20100,A034RC,3,Wages and salaries,2019,Current Dollars,Level,6,"9,325,144",T20100
T20100,A034RC,3,Wages and salaries,2020,Current Dollars,Level,6,"9,465,343",T20100
T20100,A034RC,3,Wages and salaries,2021,Current Dollars,Level,6,"10,314,974",T20100
T20100,A034RC,3,Wages and salaries,2022,Current Dollars,Level,6,"11,122,769",T20100
T20100,A034RC,3,Wages and salaries,2023,Current Dollars,Level,6,"11,732,410",T20100
T20100,A034RC,3,Wages and salaries,2024,Current Dollars,Level,6,"12,387,929",T20100
T20100,A034RC,3,Wages and salaries,2025,Current Dollars,Level,6,"12,933,025",T20100
T20100,A132RC,4,Private industries,1929,Current Dollars,Level,6,"45,499",T20100
T20100,A132RC,4,Private industries,1930,Current Dollars,Level,6,"41,035",T20100
T20100,A132RC,4,Private industries,1931,Current Dollars,Level,6,"33,873",T20100
T20100,A132RC,4,Private industries,1932,Current Dollars,Level,6,"25,522",T20100
T20100,A132RC,4,Private industries,1933,Current Dollars,Level,6,"23,864",T20100
T20100,A132RC,4,Private industries,1934,Current Dollars,Level,6,"27,637",T20100
T20100,A132RC,4,Private industries,1935,Current Dollars,Level,6,"30,195",T20100
T20100,A132RC,4,Private industries,1936,Current Dollars,Level,6,"34,059",T20100
T20100,A132RC,4,Private industries,1937,Current Dollars,Level,6,"38,615",T20100
T20100,A132RC,4,Private industries,1938,Current Dollars,Level,6,"34,755",T20100
T20100,A132RC,4,Private industries,1939,Current Dollars,Level,6,"37,744",T20100
T20100,A132RC,4,Private industries,1940,Current Dollars,Level,6,"41,396",T20100
T20100,A132RC,4,Private industries,1941,Current Dollars,Level,6,"51,895",T20100
T20100,A132RC,4,Private industries,1942,Current Dollars,Level,6,"66,122",T20100
T20100,A132RC,4,Private industries,1943,Current Dollars,Level,6,"79,169",T20100
T20100,A132RC,4,Private industries,1944,Current Dollars,Level,6,"83,781",T20100
T20100,A132RC,4,Private industries,1945,Current Dollars,Level,6,"82,591",T20100
