,Dairy farm products,Poultry & eggs,Meat animals & misc livestock,"Cotton, food grains, tobacco, fruits, vegetables",Coal mining,Crude petroleum & natural gas,Stone & clay mining,Chemical & fertilizer mineral mining,New construction,Maintenance & repair construction,Ordnance & accessories,Meat products,Dairy products,Canned & frozen foods,Grain mill products,Bakery products,Sugar,Confectionery products,Alcoholic beverages,Soft drinks & flavorings,Tobacco manufactures,Fabrics & yarn,"Floor covering, misc textiles",Lumber & wood products,Wooden containers,Household furniture,Other furniture & fixtures,Paper & paperboard,Paper containers & products,Printing & publishing,Basic chemicals,Synthetic materials,"Drugs, cleaning & toilet items",Paints & allied products,Petroleum refining,Rubber & plastic products,Leather tanning & finishing,Footwear & leather products,Glass & glass products,Stone & clay products,Primary iron & steel,Primary nonferrous metals,Metal containers,"Heating, plumbing, structural metal",Screw machine products,Other fabricated metal products,Engines & turbines,Farm machinery,Construction & mining machinery,Materials handling equipment,Metalworking machinery,Special industry machinery,General industrial machinery,Machine shop products,Office & computing machines,Service industry machines,Electric industrial equipment,Household appliances,Electric lighting & wiring,"Radio, TV, communication equipment",Electronic components,Misc electrical machinery,Motor vehicles & equipment,Aircraft & parts,Transportation & warehousing,Communications except radio & TV,Radio & TV broadcasting,"Electric, gas, water & sanitary services",Wholesale trade,Retail trade,Finance & insurance,Real estate & rental,Hotels & personal services,Business services,Eating & drinking places,Automobile repair & services,Amusements,"Medical, educational services & nonprofit orgs",Federal government enterprises,State & local government enterprises,Gross imports of goods & services,"Business travel, entertainment, gifts",Office supplies,"Scrap, used & secondhand goods",Government industry
Fabrics & yarn,0.0,0.0,0.0,0.00013616311785751502,0.0,0.0,5.621908332340333e-05,0.00035105045320323383,0.00026211117445464494,0.0002009327509808691,0.007681042428144424,0.00120086506305157,0.00015661707126076742,1.1762296563947851e-05,7.966280668131632e-05,1.6483602408183867e-05,4.269897723391002e-05,9.887082250782642e-05,9.82779031069219e-05,0.00028961589336057937,0.00011330825713690268,0.014087822794160796,0.07591567804783951,0.00023935746773784064,8.527886511919982e-05,0.00012090838010121572,0.00015955591984631161,0.00014738569302371547,0.0001353058286420374,0.00018091572014308462,0.0001035210473375219,0.00024355322928683868,0.00023955654747464947,0.00019620836588047578,0.0002918496370966749,0.0002584879732305105,3.136387835533183e-05,0.00014238008188778765,0.00011070021344384904,0.0012658609523624918,0.0020161683108520035,0.0008215241917594804,6.171202661331147e-05,6.605045228528153e-05,0.0001161278595784166,9.788631914258221e-05,0.00024854875972671613,0.00012198259841994416,7.475439094443997e-05,0.00016797614104924872,0.0005837489716515209,0.00013133782662519468,0.00011382538794672191,0.003266498893545113,0.0005519343198159419,0.060719218572527225,0.07882563710732486,0.0002449629493539102,0.0,0.0001842729792792613,0.010503326863785653,0.019451648758799556,0.003622127414188468,3.5604462365857935e-05,6.846987388250519e-05,0.00027508598875854276,0.0,1.6685285482290138e-05,0.0001783080990787975,0.00014435270824670953,0.00034296636888857403,0.0,3.331961120678467e-06,0.0,0.0,0.0,0.0006482116137339034,0.00020817157839066492,5.372627537223354e-06,0.0,0.0,0.0,0.0,0.0,0.0
"Floor covering, misc textiles",0.0,0.0,0.0,0.000373753864323179,0.0,0.0,0.00015399140214671347,0.0009643733111136771,0.0007240821194309567,0.000539345805264438,0.0,0.0,0.00042808666144609765,3.2317200955401275e-05,0.00021866293027340735,4.494247152316798e-05,0.010394270634490057,0.0002721855584333104,0.00027138102789752295,0.0007413692089877782,0.00031362106886106993,0.024746545528604023,0.010781370563271605,0.0014358758654520575,0.0024866541806348496,0.000339064433964271,0.0004382640830617237,0.0004046717004986407,0.0003721951101722506,0.0004979660415819557,0.0002841366635967561,0.0006682101418895317,0.0006580224152151763,0.0005389119267714416,0.0008028943602828355,0.0007106135801177993,6.022579490454033e-05,0.0003527434461183928,0.0002836692969498632,0.0008456123461017837,0.0012226257515489524,0.0005236088255170314,0.00016777957235494058,0.00018083716062572224,0.00031921136280250745,0.00027209078541327934,0.0003945337240240344,0.0003214749729192278,0.00020615859377646334,0.0004563880058696569,0.0004289876163764665,0.00010205304095876613,0.00031363046807637537,0.0005524123324888784,0.0004479466943433731,0.0005139950653890833,0.00041577688236997176,0.0007259579071998693,0.002124806112603575,0.003270645952575634,0.0029909856132535116,0.011386396464605786,0.0025138645486531904,0.021553319034461064,0.0001878532437289245,0.0012973913654214962,0.0,3.925949525244739e-06,0.00012870167562756965,0.00933910230676159,0.004980771768994924,0.0,8.996295025831862e-06,0.0,0.0,0.0,2.711151236149406e-05,0.0005724718405743285,1.5222444688799504e-05,0.0,0.0,0.0,0.0,0.0,0.0
Lumber & wood products,0.0,0.0002217020709400399,0.0,0.0027065893223106046,1.5647166819661188e-05,1.888116509376072e-05,0.0011005496637548848,0.00700360160357526,0.022384294298426678,0.028405545743927074,0.006043197734772964,0.011263485839190079,0.09206995562516314,0.012439094449902138,0.02383262024740055,0.002997620584948104,0.011180434156502635,0.010395539995355979,0.025445042549864866,0.006154100343835787,0.011100162475947287,0.008341819211106776,0.005667980806327161,0.38300744858924324,0.6928203594245744,0.3381937633851221,0.02280054094603793,0.13120904828883506,0.040828637874141434,0.009708546566094245,0.018208884041028876,0.017230662394007508,0.004738064625685314,0.03241140081667105,0.0825146355820122,0.044924387700904754,0.0004732282044724712,0.0051954986637895014,0.0177250068322788,0.004779150069404286,0.011591898643232294,0.008731112681650994,0.0029342140153797943,0.0020430751551544363,0.002683282861659742,0.002281248963068653,0.004223831633669074,0.005960628845707896,0.0036098194564654954,0.0033214904871625025,0.022367088504489437,0.0073753288992026555,0.014771408821223306,0.009754316245347464,0.011498631662832123,0.013474290238032665,0.013550843417555362,0.012671729234286647,0.0018114738601000527,0.009795185768701514,0.005779471988521379,0.04768003178847775,0.049349233451518,0.03341906947962951,0.00253580978584145,0.006625475303716392,0.00859424473448307,0.0013831120177437216,0.026879856807544494,0.012009826608095147,0.0008784439507211644,0.010728966037529377,0.003725632327086628,0.0,0.0,0.0017535549889934068,0.005070592216481976,0.011355196975323228,0.0023182887823118776,0.0,0.0008656692931625506,0.0,0.011106620612696693,0.0,0.0
Wooden containers,0.0,0.0,0.0,0.002052172704852548,1.5647166819661188e-05,1.57343042448006e-05,0.000901949641145036,0.005311596444003972,0.020100650690990585,0.02578284457322941,0.0009450178396908945,0.004423637623436924,0.005439832941790655,0.011243037754002282,0.014676642766731893,0.0031328706559896127,0.008296997340942124,0.007742457791973172,0.014557414397712805,0.003977945512330516,0.0017259275596031784,0.009376003203346946,0.00304271556712963,0.010901791362046189,0.01739365822427437,0.018434512157478714,0.012936896920442073,0.01014916624850591,0.035755710114131506,0.006586406960060616,0.0019145671488493246,0.020694114213558296,0.0038647445538789967,0.01995349174206057,0.05721607463469538,0.020608707208480598,0.00036305252922425426,0.0020627703755609077,0.010257066651906638,0.00451262468811146,0.005906427552177799,0.009714706271784793,0.0023363787575633394,0.0014223291569781982,0.0019034870896114373,0.001455022065899061,0.00295338812386113,0.009906638839386401,0.0021100594881426687,0.0025196421157387306,0.007474701948635521,0.006826017313520253,0.007531527922637818,0.0061301000909663814,0.01801585611312254,0.007020294410691097,0.006641545906339182,0.007368026211035581,0.0012806594486436283,0.00867199808547554,0.0019472056162043356,0.03435518254211168,0.01589861647347152,0.010713788346343985,0.0013742463820276196,0.005458798557066686,0.001821650917404785,8.244494003013952e-06,0.015538575513352634,0.00286872787814666,0.001224591681855085,0.009832704850247958,0.0003436917895979839,0.0,0.0,0.00039062133792495696,0.0024893297713735455,0.005221168236392893,8.506660267270311e-05,0.0,0.0,0.0,0.007688569572637266,0.0,0.0
Household furniture,0.0,0.0,0.0,0.005993956024870611,0.0,0.0,0.001994555303995527,0.01551062754475313,0.009603098154082054,0.00731818229888218,8.99484908012025e-06,4.199335201796157e-05,0.005492038632210911,0.0041120872329179865,0.003013745604203049,0.0023568733733889567,0.004142638026536995,0.008099555939148498,0.005761542069643296,0.014436640113795307,0.010768331151474929,0.007949685360911573,0.005639347029320988,0.01217576476055647,0.017911145883065877,0.2710685565710123,0.007307918477218889,0.0073795079362510025,0.0276402746749954,0.010744781656220724,0.004574693921036018,0.016895932827603034,0.00897427344621804,0.009982827801509058,0.02247611635564772,0.013379264423606072,0.0025660298995158525,0.005409526894992765,0.003685971169513161,0.007427443176250274,0.01548548411085457,0.0037091107935639965,0.00307788732733891,0.006043295750839738,0.006116067271129941,0.004476225238079438,0.007107596159173021,0.0058075152716495285,0.0047480718623304444,0.007359256594648217,0.013556551699795551,0.0030678031529952567,0.005809491474087626,0.008803663993568541,0.006020283586253236,0.013794568570234908,0.007603710210043515,0.009590554636944495,2.1136571518028567e-05,0.006397702570647947,0.0028252659863425046,0.011100013782166592,0.007546098779559308,0.0004236480332140058,0.012451819237860914,0.055454213790587376,0.06147146628506575,4.593360944536345e-05,0.023241424276813215,0.06293525761115258,0.004912333683619422,0.004541968604690235,0.5440596047860956,0.0,0.0,0.012469972379723226,0.07558615705896286,0.03589131193104457,0.00853889603249365,0.0,0.001569986616573004,0.0,0.008883005790561336,0.0,0.0
Other furniture & fixtures,0.0028890700163733333,0.06204643531577232,0.0006430932073457429,0.0028816561881274097,0.04804723358090628,0.06460505322915126,0.04619069879709494,0.03900431646995269,0.09102138171905613,0.04400427246481033,0.00226569633288942,0.0019962770721366147,0.11198120595144871,0.006069956433501653,0.0024606955841562153,0.02045319199325215,0.021624938881856116,0.002607717943643922,0.002644569029058989,0.009922667808671196,0.004894512035967278,0.0056093090366831555,0.002251519097222222,0.03326692284191004,0.012801520548007156,0.024362712984344427,0.24076859630679515,0.40539073821489513,0.12353338889892697,0.3372197373676942,0.01970198007152212,0.06592090806635806,0.10899974528164573,0.011943324869754137,0.07120392285318117,0.021949099790515136,0.01524239810179732,0.018072008772225586,0.011352825795917237,0.009832363611693519,0.008532245625656038,0.007632307954211311,0.001762649760142709,0.0022117282517663686,0.004218751227196583,0.003056044065434516,0.0065431209638900575,0.005719204953001757,0.005276608767054805,0.0053657284301203406,0.004056376575104057,0.007354030873263435,0.009379602783592534,0.009091980379580865,0.007513105940393093,0.006484344782207506,0.0058034616146510195,0.079234031477739,0.000995122174803008,0.006396904852122929,0.002401243573608473,0.006776530223217402,0.11091864179232234,0.014489213425316035,0.003464792983133755,0.00845547996652145,0.00030429383270418525,0.0025055409870111925,0.002221135249621662,0.0032329960278437383,0.0018067809727534945,0.008580199169813542,0.0010272436135051715,0.0,0.003242228986036363,0.0006776722182515253,0.0020984310567796404,0.004886405833305202,0.01705898786860702,0.0,3.474658754562487e-05,0.0,0.0021614386902434196,0.0,0.0
Paper & paperboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1566743484167644e-05,0.0,0.0,0.001858297284126484,0.007651891237648577,0.07313323554941044,0.044457170414129846,0.023492289020933133,0.021681445578611156,0.007360279322659643,0.0,0.0,0.003579222125771605,0.008996344554267986,0.012103138326841588,3.7770301862857335e-05,0.017792286500668462,0.0028420732481336114,0.0067378139407468715,0.10106382025933641,0.0007473283246486631,0.12237737927566021,0.0032188515841055747,0.016021920335172544,0.012547071529021183,0.009219252147710806,0.0,0.007389471276971589,0.0,8.130370217215494e-05,0.0014896742056377634,0.0012204642492962662,0.00021599209314659016,1.9237995811247046e-05,3.366024915316423e-06,5.8068155423565714e-05,9.582602784644478e-05,0.00048284778541227895,0.002148020702294142,0.0,0.0034997787184130715,0.0005244638887533111,0.010753812295584503,0.003429986860411552,0.01205656526873302,0.015233883897813131,0.009871979903391738,0.0033159307571396495,0.003656626872618942,0.0017549807550405838,0.0032087040006493505,0.003237914203328125,0.00659776815681469,0.013419727486149188,3.1768683852688614e-06,0.0,0.0,8.49968072215486e-05,8.912858422961886e-06,0.0,0.0005955354934886438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304875754090125,0.0,0.0
Paper containers & products,0.0019986199859246515,0.00010931010013768258,0.0,0.00045017194067178436,0.0,0.0,0.00018515632877164358,0.0025310447551611668,0.0008780724344230605,0.000655675292674415,1.0726776542752099e-05,3.084339303388212e-05,0.0005011746280344558,0.0014676958714979582,0.0031061937996109965,0.005059197969896434,0.00238863102055579,0.000328600086570129,0.004649214893569498,0.001149917530687415,0.0005928449882341516,0.0005529915739548563,0.00014166184413580247,0.0013210380691328913,0.0007364992896658167,0.000523791599971694,0.03972710790741124,0.04310307371584891,0.07129409825118257,0.006289060330914556,0.0010027496022502874,0.001154900270156736,0.0142581631167823,0.007095232982890737,0.0013040876189256486,0.0011969911269207917,0.0002469793725758894,0.0008420031869683194,0.0008985743888137434,0.0009312235291837216,0.0028429731331198528,0.0009784348824932378,0.0006257985198756117,0.00034500139154836366,0.0006109335221299308,0.0004164316288947141,0.0006767713216655162,0.0007452374372218463,0.0006027072769895473,0.0005514688404258353,0.0018571362633006524,0.000986808535183895,0.0013532031099245479,0.002257158653660291,0.0017847876102743774,0.0008691424095649574,0.000694412698827335,0.0010946781799252862,7.866211231617958e-05,0.0006509383164150529,0.000265066852227555,0.0014166993321913825,0.0012501745739269899,0.007382743012849606,0.0005608844735991787,0.0022406826814835913,2.8784551742287797e-05,1.3937120814618823e-05,0.004251789982089738,0.0004873729892046219,0.0011137095684745934,0.02400249311672003,0.0024953056832761043,0.0,0.0013714632926425613,0.0006727615500033259,0.028287166124806123,0.0016920973567835804,0.000728886469216635,0.0,0.0028312478058728123,0.0,0.002171255974226357,0.0,0.0
Printing & publishing,0.0,0.0,0.001438087017751076,0.0005988398346590711,0.0,0.0,0.0002468751050288581,0.0015504244809240344,0.001169671116003853,0.0008777588595480071,0.008818695296582243,0.0810151675643349,0.0022761681023231533,0.00010982025405745369,0.0003517621052224379,0.0002936053625526084,0.019011928922110368,0.00043706719479195033,0.0011145607647807733,0.0032346771827305365,0.0005038170719122994,0.03394028933678982,0.03105559172453704,0.0005472948840971974,0.0003766483209431326,0.0005344280642893952,0.012740797547985799,0.013155663998105284,0.006343137246738713,0.008501247601971086,0.0012044855929914482,0.003698678442708162,0.012452391926641115,0.0012280210931926274,0.0012905418551785455,0.0030379187242568126,0.000762562216194877,0.0021804126053832497,0.023891354659268203,0.0050085234278502335,0.004100761848374449,0.00429419421846439,0.0009584649133379939,0.007171924838432898,0.003364341902858765,0.0018399309818495537,0.0016836932548957369,0.0024097916448273344,0.0018016976254968539,0.0015910192982400537,0.004387620177622594,0.007896243116966096,0.0068441789061526774,0.007122672334249518,0.004828425417375332,0.006978322451833948,0.0021289517851195414,0.003151346275542491,0.009195105420392471,0.005192349879345073,0.0076302896584611495,0.0030159676244377502,0.0031445832526163565,0.009222907820948313,0.003856300210718336,0.0012164263403613576,0.0,3.8866900299922914e-05,0.00010364381080415679,0.0006371704638157427,0.00047650598899202104,0.0,0.00044181804460196477,0.0,0.0202374987754792,0.0006165120773421321,0.0002191103135397111,0.000919893326131722,0.00040384250321462217,0.0,0.0,0.0,0.00032233415743978324,0.0,0.0
Basic chemicals,0.0069348535810570214,0.05807958622804456,0.02304772234273319,0.0024620514779950674,0.016773762830676792,0.02495460653225375,0.014705567828018492,0.02113613852624958,0.05245172239805514,0.07663998138728201,0.0198739235023283,0.05551579058639372,0.005137039937353171,0.004574164977389314,0.0020354994513756912,0.006492426066464421,0.00730068787215089,0.004972620779070094,0.004808916486118246,0.0241708202017056,0.003955672191118656,0.006431547444398803,0.0035777150848765433,0.023011934524705995,0.016162283096113804,0.009847629392588425,0.03782607632691978,0.07783072114200909,0.012892355678639915,0.04487157670736972,0.10367648497040859,0.014298031715210087,0.008978821988258697,0.006333669514244146,0.021930591506559845,0.021698832282864393,0.02364094775028062,0.012892452279767149,0.0032345218615624644,0.004833532015890297,0.007236918070769741,0.00899678612513993,0.006528939565605188,0.004509386218156307,0.005645384787138195,0.006835451438431164,0.009070532448340038,0.0064911260836279655,0.006755344062924508,0.009029509921685086,0.017390289132223215,0.005490453603581618,0.010216927740419494,0.005251643380111386,0.004541459566311609,0.007536226643412049,0.004832589941682394,0.007861779655827057,0.0037228238273732074,0.009854216939552879,0.005425204010584073,0.00868992452026426,0.005687731169667837,0.01093958373425911,0.09226938339074688,0.009514853667910732,0.00820770932537235,0.04201197846459647,0.02935060302362865,0.006841016938933758,0.007173273515446406,0.01634442597801454,0.005703317850265332,0.0,0.01439906992520821,0.004922721706626857,0.010283150170420502,0.011317219727914121,0.01721837581887798,0.0,0.0,0.0,0.0011355325140264445,0.0,0.0
Synthetic materials,0.003388036993428497,0.01596919439130358,0.0016325765749395237,0.0024898398693945605,0.0004902778936827171,0.0005916098396045026,0.0013602573856293023,0.006962403947083641,0.012089877921720497,0.0035110354381920283,0.0047596718790792825,0.0036548696721839654,0.003048812320542939,0.002496693018675208,0.0014463880785101548,0.00037447363419617713,0.01161998245155759,0.008725350086315682,0.002459181166380023,0.014036637834850572,0.002071922416217649,0.020575981111299046,0.006710853105709877,0.007659976849560873,0.0135128238093423,0.005973351532540852,0.005400453190282015,0.0195119914874113,0.008504699899998585,0.01465059084208207,0.002294941972031214,0.03162028677664171,0.007847751200815099,0.04512475097139007,0.006091899386992619,0.012519769077988014,0.0003648396448000566,0.003821173549042517,0.0018455801210091709,0.0040409555284902175,0.007232641494102838,0.010976010289902173,0.013841814719282598,0.056422476648279415,0.03090347474752008,0.0321133490393868,0.023866670060505153,0.03049120232275198,0.023569825857310222,0.0026939569790917243,0.024332829227632233,0.03202868134159815,0.024828590201734738,0.03144465140499509,0.018632782698858836,0.02376904316202532,0.026809989964756923,0.0703554004123543,0.06927329370187461,0.012383782382386375,0.013807996056549286,0.011252154582212414,0.04875455581635273,0.07784712886066171,0.021526543780381418,0.005925079062834712,0.0,0.00029464251186961767,0.005915285878151345,0.0042843671328936,0.002088215140165001,0.011920511683659648,0.001402422435693567,0.0,0.018899696318842342,0.00013303446708758535,0.002156104637621364,0.0038188232116936165,0.007621967599474199,0.0,0.0005872972067338088,0.0,0.005379871622649783,0.0,0.0
"Drugs, cleaning & toilet items",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.412303038508627e-05,0.0,0.0,0.0,0.0002309113192052424,0.00010549159081318947,0.006173901272540185,0.000996180563311072,0.0004947209194782356,0.0,0.0023845604200250607,0.006061318479938272,6.454583399672108e-05,0.0,0.0009045336084053248,0.00018400400433889161,0.0,0.0,0.0,0.0,0.0019142867491639046,0.10531694240939304,0.40265658723312886,0.0,0.001950533805066273,8.042020091110726e-07,1.2827034404305193e-06,0.001369915141367632,0.0033364131821838282,0.0024989462990267935,0.00011177199887884087,5.88192753658125e-05,0.0014364370205731127,0.0010513217818838294,0.0002024089989050005,0.0010458512570428388,0.001005721110931102,0.004788953169878186,0.0018255520234786275,0.00016562180125926872,0.0008057753147005187,0.0002965322338354515,0.00013833597196390968,3.99952405663726e-06,1.2914448879122696e-05,2.1768423160731504e-06,0.0006289934064139466,0.0009125114722032406,1.8347526075424287e-05,0.0009237178183687523,0.004244728321278412,0.003158098653415567,0.006297933634183529,0.00010257940812433929,0.0,0.0,6.634854697663609e-05,5.902858806978758e-05,0.0,8.395692559670523e-05,0.006362146019205682,7.330314465492628e-06,0.0,0.0,0.0,3.130147336281587e-05,0.0,0.0001790875845741118,0.0,0.0,0.0,0.010283604972127094,0.0,0.0
Paints & allied products,0.0,0.0,0.0,0.00020841293549619645,0.0,0.0,8.555077897039637e-05,0.0005384707778059521,0.00040627232040469963,0.0003066868304444844,0.0,0.0,0.00024014617593317672,1.8080163777751523e-05,0.0001222807691034197,2.50776173389464e-05,6.614155297017435e-05,0.0007384778051724271,0.000249045140827768,0.0013422034926727179,0.00017400910917452912,0.0002554393038243406,6.630979938271605e-05,0.0002312892384882505,0.00013050250571271487,0.0001858125195092292,0.0008716385492249314,0.00022661615227923882,0.00020774648766885126,0.00027853855923019465,0.00015876695300206874,0.0004413101248616222,0.005308148561447771,0.10578698329373026,0.00044824163672231923,0.00039686581048995346,3.0738387903800995e-05,0.0002556244713429392,0.00015567217515541273,0.0001916829004853454,0.005395139052890324,0.0004694423952911317,9.353229033580021e-05,0.00010132011127256778,0.00017839932051177043,0.0001526362942562299,0.0002208490485523532,0.00026747226007706507,0.000162941211511709,0.000256718253301682,0.0002796564840935193,0.0001544106880593505,0.0001753790312140479,0.0005468230002883163,0.0004209499069610716,0.00028734648756047995,0.00023292212781982711,0.0008471635331822728,0.0,0.00028239235785653034,0.00012259870358212273,0.004736948556720775,0.0002342669471863188,0.0016463683673731523,0.00010508746211270943,0.0004223838054342164,0.0,3.925949525244739e-06,0.0002484395622126176,0.00022150903160580635,0.00019584776359157484,0.0071715763283563185,8.596459691350446e-05,0.0,0.0,0.0,0.0012126240074413707,0.0006962495358336428,8.058941305835032e-06,0.0,0.003882232232612029,0.0,3.763292193459398e-05,0.0,0.0
Petroleum refining,0.0021164242009762842,0.0,0.0,0.0,0.0,0.0,0.0,0.006719859997597771,0.0,0.0,0.005833355168655375,0.006470451522657223,0.0,0.013987495980002233,0.0004061819649306622,4.6210440939182126e-05,0.0012181767034380212,0.0,0.0,0.005314926423319682,0.0,0.016861065181896947,0.019885404610339507,7.342088617127022e-05,0.0,0.0,0.008298966618070737,0.0,0.048081446614981226,0.0,0.0,0.002989251600477781,0.0,0.00155803192960615,0.12808135339419896,0.007567851951241679,8.935577879011919e-08,0.00017591361468761408,0.0018706606381175429,0.004804994954862985,0.0008215778952305241,0.0004346211187173389,0.0015659426753127786,0.0005309686843904184,0.005870347452311842,9.954540929754122e-05,0.00018341700642483572,0.0011734471837585253,0.00010161925019009808,0.0024879485042200045,0.0013331197445623105,0.00595723533874954,0.002667324541584127,0.0025487354834562753,0.0873166093234905,0.02571718777544098,0.0326983484297348,0.000893094086186131,0.011459970353055071,5.5840296751291306e-05,0.003562971978586657,0.011112543024523308,0.04994841622028301,0.00459342633459271,0.00018074709076187575,9.364629404546138e-05,0.0,1.0796361194423032e-05,0.004423375239386644,0.0,0.0003331894995492165,9.188610048771001e-05,0.0,0.0,0.008697873714037388,0.0,0.0009521070204768324,0.0003558608738705285,0.00020595072226022859,0.0,0.0013818757805501383,0.0,0.0,0.0,0.0
Rubber & plastic products,2.9431942112186e-05,0.0015464249144588273,0.0,0.002214734794539581,0.007302011182508554,0.0050381242191851515,0.011034217256203195,0.01068237825367196,0.004796634492520002,0.003458158398460221,0.11224593951003102,0.04796610991687488,0.002464108587836074,0.00023792447406084611,0.0013008313453146633,0.00026683711932564314,0.0006949049236106925,0.001748559575704589,0.0017421991914408881,0.0047589588640979796,0.0018635161575551314,0.009937969671760494,0.0021053361304012347,0.004898221977426171,0.0014484486030094394,0.001972087312781948,0.00979699082682135,0.0024067316924392844,0.0031474217370270853,0.006424299309833396,0.005889567284102954,0.010315832333793656,0.0064013148318858865,0.006271263618896717,0.08801298423026813,0.16857526087419172,0.02225343121722765,0.009621558506669325,0.0016613680470752659,0.005575226385043565,0.0141663977967077,0.010409412234047127,0.013602680616156016,0.00307102539800207,0.0050007910158550994,0.0036964528652486976,0.013279391265158105,0.0048106887251865476,0.010244855671463797,0.0030108930942789863,0.004061806798096164,0.00976780714637512,0.034923876218554514,0.013932342065267564,0.009643852381566594,0.00564490560506453,0.005655436337158045,0.020943056321064774,0.005802105016707183,0.005107791715693118,0.005067976753594784,0.008288093818966768,0.009859484883024206,0.0054542430829318065,0.0025181698061232465,0.004758402316185006,0.0,0.004908418393937235,0.0036544247452730528,0.0023565214423531375,0.0007078143024890435,0.0007930751779958661,0.00010778894225394841,0.0,0.006408505316470118,0.0,0.00016291554246315978,0.005623445745985664,0.0026370646828537967,0.0,0.0008928275454970619,0.0,0.0025066798436433903,0.0,0.0
Leather tanning & finishing,0.000872561525372704,0.0017228620100114569,0.00045428217737447614,0.01851679460905207,0.07534632395894184,0.0493333375291478,0.039349080787433814,0.017974943701371534,0.09738740686862332,0.07446144735033154,0.08570906758444669,0.07443089957724279,0.23603236752806056,0.0008169846630716352,0.0032724038530571996,0.0013506691990363996,0.002290674543372114,0.0037136171730476394,0.007150834245382055,0.029578091364793533,0.05418765061398912,0.08049997065899889,0.16041093991126543,0.008280961560804326,0.007731950437474117,0.004630552180106165,0.05189015861659871,0.013034688458166743,0.00823408824271451,0.02157196057112048,0.007031524083677467,0.02316295293094454,0.00951554994905633,0.010219758658421332,0.02393290167499526,0.04179010685235176,0.42071819171067887,0.06410438713895562,0.6850855678056105,0.38925547346214856,0.3798769011165191,0.3052716833378902,0.23077501627172578,0.3184535985953698,0.28795445543887915,0.21233367621196536,0.20242125421297635,0.20921413346293985,0.22345080285047836,0.2678363722224511,0.1242652229513805,0.1610024270875393,0.18774398569610576,0.1524457753265451,0.11570923060155841,0.033631162048567365,0.05119062390477621,0.08213148386306571,0.1668826003588417,0.13178070717747242,0.2443425982723729,0.04002645460029032,0.018356166852128,0.027143219625900758,0.03155842532666358,0.013068535430490063,6.990533994555608e-05,0.03789915374195008,0.0003376190770617963,0.00509218454252077,0.0026382028376044156,0.0026816467773403524,0.0005224515037223836,0.0,0.001228188965028549,0.0002142837053759764,0.000351956724111032,0.008554726620081244,0.0022860530170885373,0.0,0.0,0.0,0.20526304594325281,0.0,0.0
Footwear & leather products,0.0004281009761772509,0.0014381742073621268,0.00033929200122656186,0.012331098683524958,0.009158808311775015,0.006529736261592248,0.02746974405040163,0.006135549573836355,0.011470640272071399,0.008661259108070094,0.043824860120319796,0.030189310375036835,0.21445053510832682,0.0007029136780777053,0.004437841210061642,0.000667797225767449,0.0006463453024427164,0.001141231008623426,0.00132451810323647,0.008549366215973693,0.0011695030825916027,0.015086107208566192,0.019436306423611112,0.00538366043727651,0.004423518102054252,0.004579540565521271,0.04762383919851459,0.005208763740734083,0.004609557337614271,0.003904017941107455,0.0011602680602090896,0.0023414416436054373,0.003653995439328514,0.00298331911571904,0.008229667192899064,0.0066727345881112884,0.06810625974759851,0.3664936605131107,0.01711442596750257,0.06598872301497818,0.08654840823440582,0.1410704490311087,0.03682472338066196,0.012837514604845153,0.01013510102001775,0.014842220526263397,0.03043449617219937,0.04573521516904437,0.0649306127407179,0.15227512590287176,0.07524660000162907,0.05729612686524118,0.12914003209582828,0.07020713599357599,0.09590558723511902,0.07452476442430939,0.08110261416993737,0.2182887806969196,0.028969026173888794,0.07914564345970525,0.021011726777374704,0.06840250370060122,0.038976163338123794,0.1284942512313961,0.006615912014122016,0.005808021195277886,5.3457024664248766e-05,0.00019335301411830337,0.0007084958486961303,0.0015877469915341852,0.0005283389153308372,0.003031051852010447,0.001293467307047381,0.0,0.003231008707367796,0.00021740867607937604,0.0003354433483999402,0.0018018094048543362,0.0006097932254748508,0.0,0.0,0.0,0.05250610716874438,0.0,0.0
