"LineNumber","LineDescription","TimePeriod","DataValue"
"10","Farm","1981","19,028"
"10","Farm","1982","13,314"
"10","Farm","1983","6,173"
"10","Farm","1984","20,938"
"10","Farm","1985","20,981"
"10","Farm","1986","22,795"
"10","Farm","1987","28,894"
"10","Farm","1988","26,790"
"10","Farm","1989","33,025"
"10","Farm","1990","32,157"
"10","Farm","1991","26,786"
"10","Farm","1992","34,764"
"10","Farm","1993","31,366"
"10","Farm","1994","34,663"
"10","Farm","1995","22,021"
"10","Farm","1996","37,334"
"10","Farm","1997","32,385"
"10","Farm","1998","28,574"
"10","Farm","1999","28,043"
"10","Farm","2000","31,194"
"10","Farm","2001","32,138"
"10","Farm","2002","20,305"
"10","Farm","2003","37,120"
"10","Farm","2004","52,391"
"10","Farm","2005","47,914"
"10","Farm","2006","34,301"
"10","Farm","2007","41,499"
"10","Farm","2008","39,526"
"10","Farm","2009","27,596"
"10","Farm","2010","38,696"
"10","Farm","2011","63,930"
"10","Farm","2012","60,980"
"10","Farm","2013","87,532"
"10","Farm","2014","68,487"
"10","Farm","2015","55,460"
"10","Farm","2016","36,024"
"10","Farm","2017","41,005"
"10","Farm","2018","32,131"
"10","Farm","2019","33,785"
"10","Farm","2020","51,058"
"10","Farm","2021","74,468"
"10","Farm","2022","95,081"
"10","Farm","2023","71,369"
"10","Farm","2024","57,843"
"10","Farm","2025","75,786"
"11","Nonfarm","1929","8,356"
"11","Nonfarm","1930","6,975"
"11","Nonfarm","1931","5,281"
"11","Nonfarm","1932","3,262"
"11","Nonfarm","1933","3,044"
"11","Nonfarm","1934","4,427"
"11","Nonfarm","1935","5,230"
"11","Nonfarm","1936","6,446"
"11","Nonfarm","1937","6,883"
"11","Nonfarm","1938","6,587"
"11","Nonfarm","1939","7,097"
"11","Nonfarm","1940","8,169"
"11","Nonfarm","1941","10,624"
"11","Nonfarm","1942","13,653"
"11","Nonfarm","1943","16,682"
"11","Nonfarm","1944","17,908"
"11","Nonfarm","1945","19,000"
"11","Nonfarm","1946","21,460"
"11","Nonfarm","1947","20,237"
"11","Nonfarm","1948","22,575"
"11","Nonfarm","1949","22,701"
"11","Nonfarm","1950","24,642"
"11","Nonfarm","1951","27,291"
"11","Nonfarm","1952","28,727"
"11","Nonfarm","1953","29,848"
"11","Nonfarm","1954","30,506"
"11","Nonfarm","1955","33,556"
"11","Nonfarm","1956","35,231"
"11","Nonfarm","1957","37,235"
"11","Nonfarm","1958","37,736"
"11","Nonfarm","1959","40,302"
"11","Nonfarm","1960","39,939"
"11","Nonfarm","1961","41,950"
"11","Nonfarm","1962","44,017"
"11","Nonfarm","1963","45,388"
"11","Nonfarm","1964","49,351"
"11","Nonfarm","1965","51,633"
"11","Nonfarm","1966","54,915"
"11","Nonfarm","1967","57,833"
"11","Nonfarm","1968","62,172"
"11","Nonfarm","1969","64,172"
"11","Nonfarm","1970","64,909"
"11","Nonfarm","1971","70,518"
"11","Nonfarm","1972","78,071"
"11","Nonfarm","1973","83,446"
"11","Nonfarm","1974","88,745"
"11","Nonfarm","1975","96,239"
"11","Nonfarm","1976","113,764"
"11","Nonfarm","1977","128,528"
"11","Nonfarm","1978","146,052"
"11","Nonfarm","1979","157,288"
"11","Nonfarm","1980","159,862"
"11","Nonfarm","1981","160,652"
"11","Nonfarm","1982","157,877"
"11","Nonfarm","1983","180,077"
"11","Nonfarm","1984","207,309"
"11","Nonfarm","1985","220,071"
"11","Nonfarm","1986","233,684"
"11","Nonfarm","1987","257,574"
"11","Nonfarm","1988","298,735"
"11","Nonfarm","1989","308,105"
"11","Nonfarm","1990","320,997"
"11","Nonfarm","1991","327,377"
"11","Nonfarm","1992","365,392"
"11","Nonfarm","1993","396,618"
"11","Nonfarm","1994","421,981"
"11","Nonfarm","1995","459,165"
"11","Nonfarm","1996","506,449"
"11","Nonfarm","1997","551,573"
"11","Nonfarm","1998","611,701"
"11","Nonfarm","1999","668,309"
"11","Nonfarm","2000","722,365"
"11","Nonfarm","2001","798,919"
"11","Nonfarm","2002","849,828"
"11","Nonfarm","2003","860,390"
"11","Nonfarm","2004","910,504"
"11","Nonfarm","2005","931,226"
"11","Nonfarm","2006","1,016,569"
"11","Nonfarm","2007","953,900"
"11","Nonfarm","2008","920,779"
"11","Nonfarm","2009","910,531"
"11","Nonfarm","2010","1,069,807"
"11","Nonfarm","2011","1,164,406"
"11","Nonfarm","2012","1,238,943"
"11","Nonfarm","2013","1,264,206"
"11","Nonfarm","2014","1,301,478"
"11","Nonfarm","2015","1,292,263"
"11","Nonfarm","2016","1,313,189"
"11","Nonfarm","2017","1,387,629"
"11","Nonfarm","2018","1,463,200"
"11","Nonfarm","2019","1,521,991"
"11","Nonfarm","2020","1,548,450"
"11","Nonfarm","2021","1,744,194"
"11","Nonfarm","2022","1,773,838"
"11","Nonfarm","2023","1,870,590"
"11","Nonfarm","2024","1,965,237"
"11","Nonfarm","2025","2,033,571"
"12","Rental income of persons with capital consumption adjustment","1929","6,065"
"12","Rental income of persons with capital consumption adjustment","1930","5,371"
"12","Rental income of persons with capital consumption adjustment","1931","4,440"
"12","Rental income of persons with capital consumption adjustment","1932","3,599"
"12","Rental income of persons with capital consumption adjustment","1933","2,858"
"12","Rental income of persons with capital consumption adjustment","1934","2,516"
"12","Rental income of persons with capital consumption adjustment","1935","2,564"
"12","Rental income of persons with capital consumption adjustment","1936","2,684"
"12","Rental income of persons with capital consumption adjustment","1937","2,966"
"12","Rental income of persons with capital consumption adjustment","1938","3,480"
"12","Rental income of persons with capital consumption adjustment","1939","3,716"
"12","Rental income of persons with capital consumption adjustment","1940","3,847"
"12","Rental income of persons with capital consumption adjustment","1941","4,415"
"12","Rental income of persons with capital consumption adjustment","1942","5,454"
"12","Rental income of persons with capital consumption adjustment","1943","6,024"
"12","Rental income of persons with capital consumption adjustment","1944","6,337"
"12","Rental income of persons with capital consumption adjustment","1945","6,578"
"12","Rental income of persons with capital consumption adjustment","1946","6,899"
"12","Rental income of persons with capital consumption adjustment","1947","6,889"
"12","Rental income of persons with capital consumption adjustment","1948","7,484"
"12","Rental income of persons with capital consumption adjustment","1949","7,798"
"12","Rental income of persons with capital consumption adjustment","1950","8,779"
"12","Rental income of persons with capital consumption adjustment","1951","9,720"
"12","Rental income of persons with capital consumption adjustment","1952","10,816"
"12","Rental income of persons with capital consumption adjustment","1953","12,028"
"12","Rental income of persons with capital consumption adjustment","1954","13,061"
"12","Rental income of persons with capital consumption adjustment","1955","13,423"
"12","Rental income of persons with capital consumption adjustment","1956","13,668"
"12","Rental income of persons with capital consumption adjustment","1957","14,054"
"12","Rental income of persons with capital consumption adjustment","1958","14,798"
"12","Rental income of persons with capital consumption adjustment","1959","15,559"
"12","Rental income of persons with capital consumption adjustment","1960","16,463"
"12","Rental income of persons with capital consumption adjustment","1961","17,200"
"12","Rental income of persons with capital consumption adjustment","1962","18,046"
"12","Rental income of persons with capital consumption adjustment","1963","18,728"
"12","Rental income of persons with capital consumption adjustment","1964","18,831"
"12","Rental income of persons with capital consumption adjustment","1965","19,336"
"12","Rental income of persons with capital consumption adjustment","1966","19,910"
"12","Rental income of persons with capital consumption adjustment","1967","20,345"
"12","Rental income of persons with capital consumption adjustment","1968","20,096"
"12","Rental income of persons with capital consumption adjustment","1969","20,348"
"12","Rental income of persons with capital consumption adjustment","1970","20,664"
"12","Rental income of persons with capital consumption adjustment","1971","21,828"
"12","Rental income of persons with capital consumption adjustment","1972","22,719"
"12","Rental income of persons with capital consumption adjustment","1973","23,117"
"12","Rental income of persons with capital consumption adjustment","1974","23,181"
"12","Rental income of persons with capital consumption adjustment","1975","22,292"
"12","Rental income of persons with capital consumption adjustment","1976","20,308"
"12","Rental income of persons with capital consumption adjustment","1977","15,867"
"12","Rental income of persons with capital consumption adjustment","1978","16,545"
"12","Rental income of persons with capital consumption adjustment","1979","16,093"
"12","Rental income of persons with capital consumption adjustment","1980","18,978"
"12","Rental income of persons with capital consumption adjustment","1981","23,780"
"12","Rental income of persons with capital consumption adjustment","1982","23,833"
"12","Rental income of persons with capital consumption adjustment","1983","24,435"
"12","Rental income of persons with capital consumption adjustment","1984","24,652"
"12","Rental income of persons with capital consumption adjustment","1985","26,204"
"12","Rental income of persons with capital consumption adjustment","1986","18,268"
"12","Rental income of persons with capital consumption adjustment","1987","16,594"
"12","Rental income of persons with capital consumption adjustment","1988","22,492"
"12","Rental income of persons with capital consumption adjustment","1989","21,524"
"12","Rental income of persons with capital consumption adjustment","1990","28,168"
"12","Rental income of persons with capital consumption adjustment","1991","38,577"
"12","Rental income of persons with capital consumption adjustment","1992","60,573"
"12","Rental income of persons with capital consumption adjustment","1993","90,079"
"12","Rental income of persons with capital consumption adjustment","1994","113,667"
"12","Rental income of persons with capital consumption adjustment","1995","124,882"
"12","Rental income of persons with capital consumption adjustment","1996","142,528"
"12","Rental income of persons with capital consumption adjustment","1997","147,059"
"12","Rental income of persons with capital consumption adjustment","1998","165,206"
"12","Rental income of persons with capital consumption adjustment","1999","178,497"
"12","Rental income of persons with capital consumption adjustment","2000","183,476"
"12","Rental income of persons with capital consumption adjustment","2001","202,403"
"12","Rental income of persons with capital consumption adjustment","2002","208,448"
"12","Rental income of persons with capital consumption adjustment","2003","227,098"
"12","Rental income of persons with capital consumption adjustment","2004","242,781"
"12","Rental income of persons with capital consumption adjustment","2005","221,105"
"12","Rental income of persons with capital consumption adjustment","2006","181,120"
"12","Rental income of persons with capital consumption adjustment","2007","186,259"
"12","Rental income of persons with capital consumption adjustment","2008","290,275"
"12","Rental income of persons with capital consumption adjustment","2009","347,592"
"12","Rental income of persons with capital consumption adjustment","2010","433,671"
"12","Rental income of persons with capital consumption adjustment","2011","506,541"
"12","Rental income of persons with capital consumption adjustment","2012","534,468"
"12","Rental income of persons with capital consumption adjustment","2013","578,687"
"12","Rental income of persons with capital consumption adjustment","2014","598,502"
"12","Rental income of persons with capital consumption adjustment","2015","601,351"
"12","Rental income of persons with capital consumption adjustment","2016","618,723"
"12","Rental income of persons with capital consumption adjustment","2017","642,028"
"12","Rental income of persons with capital consumption adjustment","2018","671,488"
"12","Rental income of persons with capital consumption adjustment","2019","688,432"
"12","Rental income of persons with capital consumption adjustment","2020","743,428"
"12","Rental income of persons with capital consumption adjustment","2021","776,719"
"12","Rental income of persons with capital consumption adjustment","2022","871,106"
"12","Rental income of persons with capital consumption adjustment","2023","1,002,484"
"12","Rental income of persons with capital consumption adjustment","2024","1,078,149"
"12","Rental income of persons with capital consumption adjustment","2025","1,114,510"
"13","Personal income receipts on assets","1929","12,686"
"13","Personal income receipts on assets","1930","11,974"
"13","Personal income receipts on assets","1931","10,564"
"13","Personal income receipts on assets","1932","8,669"
"13","Personal income receipts on assets","1933","7,693"
"13","Personal income receipts on assets","1934","8,331"
"13","Personal income receipts on assets","1935","8,584"
"13","Personal income receipts on assets","1936","10,086"
"13","Personal income receipts on assets","1937","10,412"
"13","Personal income receipts on assets","1938","8,812"
"13","Personal income receipts on assets","1939","9,476"
"13","Personal income receipts on assets","1940","9,767"
"13","Personal income receipts on assets","1941","10,305"
"13","Personal income receipts on assets","1942","10,121"
"13","Personal income receipts on assets","1943","10,529"
"13","Personal income receipts on assets","1944","10,952"
"13","Personal income receipts on assets","1945","11,778"
"13","Personal income receipts on assets","1946","13,549"
"13","Personal income receipts on assets","1947","15,397"
"13","Personal income receipts on assets","1948","16,785"
"13","Personal income receipts on assets","1949","17,927"
"13","Personal income receipts on assets","1950","20,684"
"13","Personal income receipts on assets","1951","21,437"
"13","Personal income receipts on assets","1952","22,557"
"13","Personal income receipts on assets","1953","24,526"
"13","Personal income receipts on assets","1954","26,526"
"13","Personal income receipts on assets","1955","29,301"
"13","Personal income receipts on assets","1956","32,301"
"13","Personal income receipts on assets","1957","35,454"
"13","Personal income receipts on assets","1958","37,245"
"13","Personal income receipts on assets","1959","40,726"
"13","Personal income receipts on assets","1960","44,509"
"13","Personal income receipts on assets","1961","47,311"
"13","Personal income receipts on assets","1962","52,081"
"13","Personal income receipts on assets","1963","56,700"
"13","Personal income receipts on assets","1964","63,138"
"13","Personal income receipts on assets","1965","69,483"
"13","Personal income receipts on assets","1966","74,966"
"13","Personal income receipts on assets","1967","80,966"
"13","Personal income receipts on assets","1968","88,837"
"13","Personal income receipts on assets","1969","100,348"
"13","Personal income receipts on assets","1970","114,928"
"13","Personal income receipts on assets","1971","125,126"
"13","Personal income receipts on assets","1972","136,594"
"13","Personal income receipts on assets","1973","155,388"
"13","Personal income receipts on assets","1974","180,597"
"13","Personal income receipts on assets","1975","200,960"
"13","Personal income receipts on assets","1976","220,015"
"13","Personal income receipts on assets","1977","251,574"
"13","Personal income receipts on assets","1978","285,807"
"13","Personal income receipts on assets","1979","327,138"
"13","Personal income receipts on assets","1980","397,723"
"13","Personal income receipts on assets","1981","483,931"
"13","Personal income receipts on assets","1982","554,883"
"13","Personal income receipts on assets","1983","600,199"
"13","Personal income receipts on assets","1984","676,737"
"13","Personal income receipts on assets","1985","724,311"
"13","Personal income receipts on assets","1986","766,266"
"13","Personal income receipts on assets","1987","776,310"
"13","Personal income receipts on assets","1988","848,040"
"13","Personal income receipts on assets","1989","959,746"
"13","Personal income receipts on assets","1990","1,004,849"
"13","Personal income receipts on assets","1991","1,008,698"
"13","Personal income receipts on assets","1992","995,434"
"13","Personal income receipts on assets","1993","1,001,948"
"13","Personal income receipts on assets","1994","1,043,635"
"13","Personal income receipts on assets","1995","1,128,549"
"13","Personal income receipts on assets","1996","1,188,819"
"13","Personal income receipts on assets","1997","1,266,516"
"13","Personal income receipts on assets","1998","1,352,478"
"13","Personal income receipts on assets","1999","1,336,177"
"13","Personal income receipts on assets","2000","1,455,648"
"13","Personal income receipts on assets","2001","1,461,935"
"13","Personal income receipts on assets","2002","1,402,632"
"13","Personal income receipts on assets","2003","1,435,569"
"13","Personal income receipts on assets","2004","1,498,706"
"13","Personal income receipts on assets","2005","1,636,354"
"13","Personal income receipts on assets","2006","1,899,026"
"13","Personal income receipts on assets","2007","2,105,303"
"13","Personal income receipts on assets","2008","2,151,519"
"13","Personal income receipts on assets","2009","1,838,471"
"13","Personal income receipts on assets","2010","1,747,679"
"13","Personal income receipts on assets","2011","1,906,485"
"13","Personal income receipts on assets","2012","2,103,551"
"13","Personal income receipts on assets","2013","1,983,244"
"13","Personal income receipts on assets","2014","2,177,401"
"13","Personal income receipts on assets","2015","2,344,590"
"13","Personal income receipts on assets","2016","2,415,419"
"13","Personal income receipts on assets","2017","2,610,966"
"13","Personal income receipts on assets","2018","2,789,376"
"13","Personal income receipts on assets","2019","2,950,022"
"13","Personal income receipts on assets","2020","2,904,977"
"13","Personal income receipts on assets","2021","3,244,256"
"13","Personal income receipts on assets","2022","3,534,598"
"13","Personal income receipts on assets","2023","3,977,134"
"13","Personal income receipts on assets","2024","4,145,344"
"13","Personal income receipts on assets","2025","4,216,256"
"14","Personal interest income","1929","6,885"
"14","Personal interest income","1930","6,506"
"14","Personal interest income","1931","6,498"
"14","Personal interest income","1932","6,125"
"14","Personal interest income","1933","5,655"
"14","Personal interest income","1934","5,764"
"14","Personal interest income","1935","5,740"
"14","Personal interest income","1936","5,563"
"14","Personal interest income","1937","5,752"
"14","Personal interest income","1938","5,647"
"14","Personal interest income","1939","5,710"
"14","Personal interest income","1940","5,751"
"14","Personal interest income","1941","5,874"
"14","Personal interest income","1942","5,867"
"14","Personal interest income","1943","6,083"
"14","Personal interest income","1944","6,335"
"14","Personal interest income","1945","7,178"
"14","Personal interest income","1946","7,975"
"14","Personal interest income","1947","9,076"
"14","Personal interest income","1948","9,749"
"14","Personal interest income","1949","10,689"
"14","Personal interest income","1950","11,846"
"14","Personal interest income","1951","12,867"
"14","Personal interest income","1952","13,997"
"14","Personal interest income","1953","15,640"
"14","Personal interest income","1954","17,244"
"14","Personal interest income","1955","18,823"
"14","Personal interest income","1956","21,021"
"14","Personal interest income","1957","23,712"
"14","Personal interest income","1958","25,679"
"14","Personal interest income","1959","28,156"
"14","Personal interest income","1960","31,143"
"14","Personal interest income","1961","33,410"
"14","Personal interest income","1962","37,054"
"14","Personal interest income","1963","40,464"
"14","Personal interest income","1964","44,944"
"14","Personal interest income","1965","49,278"
"14","Personal interest income","1966","54,296"
"14","Personal interest income","1967","59,456"
"14","Personal interest income","1968","65,302"
"14","Personal interest income","1969","76,109"
"14","Personal interest income","1970","90,621"
"14","Personal interest income","1971","100,099"
"14","Personal interest income","1972","109,758"
"14","Personal interest income","1973","125,508"
"14","Personal interest income","1974","147,410"
"14","Personal interest income","1975","168,038"
"14","Personal interest income","1976","181,044"
"14","Personal interest income","1977","206,851"
"14","Personal interest income","1978","235,079"
"14","Personal interest income","1979","269,481"
"14","Personal interest income","1980","333,527"
"14","Personal interest income","1981","414,198"
"14","Personal interest income","1982","481,759"
"14","Personal interest income","1983","518,213"
"14","Personal interest income","1984","590,927"
"14","Personal interest income","1985","630,517"
"14","Personal interest income","1986","663,145"
"14","Personal interest income","1987","674,343"
"14","Personal interest income","1988","720,069"
"14","Personal interest income","1989","802,260"
"14","Personal interest income","1990","835,131"
"14","Personal interest income","1991","827,689"
"14","Personal interest income","1992","806,166"
"14","Personal interest income","1993","796,828"
"14","Personal interest income","1994","806,304"
"14","Personal interest income","1995","869,355"
"14","Personal interest income","1996","886,403"
"14","Personal interest income","1997","928,763"
"14","Personal interest income","1998","994,038"
"14","Personal interest income","1999","987,717"
"14","Personal interest income","2000","1,069,278"
"14","Personal interest income","2001","1,087,525"
"14","Personal interest income","2002","1,001,156"
"14","Personal interest income","2003","1,004,371"
"14","Personal interest income","2004","939,342"
"14","Personal interest income","2005","1,081,326"
"14","Personal interest income","2006","1,215,446"
"14","Personal interest income","2007","1,325,248"
"14","Personal interest income","2008","1,345,849"
"14","Personal interest income","2009","1,272,829"
"14","Personal interest income","2010","1,211,054"
"14","Personal interest income","2011","1,216,066"
"14","Personal interest income","2012","1,271,809"
"14","Personal interest income","2013","1,201,595"
"14","Personal interest income","2014","1,260,374"
"14","Personal interest income","2015","1,347,722"
"14","Personal interest income","2016","1,387,973"
"14","Personal interest income","2017","1,466,672"
"14","Personal interest income","2018","1,554,473"
"14","Personal interest income","2019","1,603,518"
"14","Personal interest income","2020","1,505,907"
"14","Personal interest income","2021","1,472,807"
"14","Personal interest income","2022","1,572,851"
"14","Personal interest income","2023","1,829,749"
"14","Personal interest income","2024","1,926,644"
"14","Personal interest income","2025","1,968,309"
"15","Personal dividend income","1929","5,801"
"15","Personal dividend income","1930","5,468"
"15","Personal dividend income","1931","4,066"
"15","Personal dividend income","1932","2,544"
"15","Personal dividend income","1933","2,038"
"15","Personal dividend income","1934","2,567"
"15","Personal dividend income","1935","2,844"
"15","Personal dividend income","1936","4,523"
"15","Personal dividend income","1937","4,660"
"15","Personal dividend income","1938","3,165"
"15","Personal dividend income","1939","3,766"
"15","Personal dividend income","1940","4,016"
"15","Personal dividend income","1941","4,431"
"15","Personal dividend income","1942","4,254"
"15","Personal dividend income","1943","4,446"
"15","Personal dividend income","1944","4,617"
"15","Personal dividend income","1945","4,600"
"15","Personal dividend income","1946","5,574"
"15","Personal dividend income","1947","6,321"
"15","Personal dividend income","1948","7,036"
"15","Personal dividend income","1949","7,238"
"15","Personal dividend income","1950","8,838"
"15","Personal dividend income","1951","8,570"
"15","Personal dividend income","1952","8,560"
"15","Personal dividend income","1953","8,886"
"15","Personal dividend income","1954","9,282"
"15","Personal dividend income","1955","10,478"
"15","Personal dividend income","1956","11,280"
"15","Personal dividend income","1957","11,742"
"15","Personal dividend income","1958","11,566"
"15","Personal dividend income","1959","12,570"
"15","Personal dividend income","1960","13,366"
"15","Personal dividend income","1961","13,901"
"15","Personal dividend income","1962","15,027"
"15","Personal dividend income","1963","16,236"
"15","Personal dividend income","1964","18,194"
"15","Personal dividend income","1965","20,205"
"15","Personal dividend income","1966","20,670"
"15","Personal dividend income","1967","21,510"
"15","Personal dividend income","1968","23,535"
"15","Personal dividend income","1969","24,239"
"15","Personal dividend income","1970","24,307"
"15","Personal dividend income","1971","25,027"
"15","Personal dividend income","1972","26,836"
"15","Personal dividend income","1973","29,880"
"15","Personal dividend income","1974","33,187"
"15","Personal dividend income","1975","32,922"
"15","Personal dividend income","1976","38,971"
"15","Personal dividend income","1977","44,723"
"15","Personal dividend income","1978","50,728"
"15","Personal dividend income","1979","57,657"
"15","Personal dividend income","1980","64,196"
"15","Personal dividend income","1981","69,733"
"15","Personal dividend income","1982","73,124"
"15","Personal dividend income","1983","81,986"
"15","Personal dividend income","1984","85,810"
"15","Personal dividend income","1985","93,794"
"15","Personal dividend income","1986","103,121"
"15","Personal dividend income","1987","101,967"
"15","Personal dividend income","1988","127,971"
"15","Personal dividend income","1989","157,486"
"15","Personal dividend income","1990","169,718"
"15","Personal dividend income","1991","181,009"
"15","Personal dividend income","1992","189,268"
"15","Personal dividend income","1993","205,120"
"15","Personal dividend income","1994","237,331"
"15","Personal dividend income","1995","259,194"
"15","Personal dividend income","1996","302,416"
"15","Personal dividend income","1997","337,753"
"15","Personal dividend income","1998","358,440"
"15","Personal dividend income","1999","348,461"
"15","Personal dividend income","2000","386,370"
"15","Personal dividend income","2001","374,410"
"15","Personal dividend income","2002","401,476"
"15","Personal dividend income","2003","431,198"
"15","Personal dividend income","2004","559,365"
"15","Personal dividend income","2005","555,028"
"15","Personal dividend income","2006","683,580"
"15","Personal dividend income","2007","780,055"
"15","Personal dividend income","2008","805,670"
"15","Personal dividend income","2009","565,642"
"15","Personal dividend income","2010","536,625"
"15","Personal dividend income","2011","690,419"
"15","Personal dividend income","2012","831,742"
"15","Personal dividend income","2013","781,648"
"15","Personal dividend income","2014","917,027"
"15","Personal dividend income","2015","996,868"
"15","Personal dividend income","2016","1,027,446"
"15","Personal dividend income","2017","1,144,294"
"15","Personal dividend income","2018","1,234,903"
"15","Personal dividend income","2019","1,346,503"
"15","Personal dividend income","2020","1,399,070"
"15","Personal dividend income","2021","1,771,449"
"15","Personal dividend income","2022","1,961,748"
"15","Personal dividend income","2023","2,147,385"
"15","Personal dividend income","2024","2,218,700"
"15","Personal dividend income","2025","2,247,946"
"16","Personal current transfer receipts","1929","1,189"
"16","Personal current transfer receipts","1930","1,221"
"16","Personal current transfer receipts","1931","2,348"
"16","Personal current transfer receipts","1932","1,745"
"16","Personal current transfer receipts","1933","1,691"
"16","Personal current transfer receipts","1934","1,752"
"16","Personal current transfer receipts","1935","1,976"
"16","Personal current transfer receipts","1936","3,081"
"16","Personal current transfer receipts","1937","1,975"
"16","Personal current transfer receipts","1938","2,399"
"16","Personal current transfer receipts","1939","2,518"
"16","Personal current transfer receipts","1940","2,681"
"16","Personal current transfer receipts","1941","2,656"
"16","Personal current transfer receipts","1942","2,664"
"16","Personal current transfer receipts","1943","2,489"
"16","Personal current transfer receipts","1944","3,107"
"16","Personal current transfer receipts","1945","5,642"
"16","Personal current transfer receipts","1946","10,548"
"16","Personal current transfer receipts","1947","10,820"
"16","Personal current transfer receipts","1948","10,252"
"16","Personal current transfer receipts","1949","11,212"
"16","Personal current transfer receipts","1950","13,972"
"16","Personal current transfer receipts","1951","11,411"
"16","Personal current transfer receipts","1952","11,882"
"16","Personal current transfer receipts","1953","12,516"
"16","Personal current transfer receipts","1954","14,314"
"16","Personal current transfer receipts","1955","15,684"
"16","Personal current transfer receipts","1956","16,827"
"16","Personal current transfer receipts","1957","19,527"
"16","Personal current transfer receipts","1958","23,466"
"16","Personal current transfer receipts","1959","24,239"
"16","Personal current transfer receipts","1960","25,740"
"16","Personal current transfer receipts","1961","29,450"
"16","Personal current transfer receipts","1962","30,392"
"16","Personal current transfer receipts","1963","32,209"
"16","Personal current transfer receipts","1964","33,504"
"16","Personal current transfer receipts","1965","36,178"
"16","Personal current transfer receipts","1966","39,617"
"16","Personal current transfer receipts","1967","48,014"
"16","Personal current transfer receipts","1968","56,094"
"16","Personal current transfer receipts","1969","62,304"
"16","Personal current transfer receipts","1970","74,663"
"16","Personal current transfer receipts","1971","88,108"
"16","Personal current transfer receipts","1972","97,920"
"16","Personal current transfer receipts","1973","112,568"
"16","Personal current transfer receipts","1974","133,294"
"16","Personal current transfer receipts","1975","169,978"
"16","Personal current transfer receipts","1976","184,337"
"16","Personal current transfer receipts","1977","194,572"
"16","Personal current transfer receipts","1978","209,890"
"16","Personal current transfer receipts","1979","235,559"
"16","Personal current transfer receipts","1980","280,128"
"16","Personal current transfer receipts","1981","318,984"
"16","Personal current transfer receipts","1982","355,465"
"16","Personal current transfer receipts","1983","384,295"
"16","Personal current transfer receipts","1984","400,636"
"16","Personal current transfer receipts","1985","425,372"
"16","Personal current transfer receipts","1986","451,555"
"16","Personal current transfer receipts","1987","468,141"
"16","Personal current transfer receipts","1988","497,460"
"16","Personal current transfer receipts","1989","544,241"
"16","Personal current transfer receipts","1990","596,867"
"16","Personal current transfer receipts","1991","668,143"
"16","Personal current transfer receipts","1992","748,037"
"16","Personal current transfer receipts","1993","792,989"
"16","Personal current transfer receipts","1994","828,963"
"16","Personal current transfer receipts","1995","883,455"
"16","Personal current transfer receipts","1996","929,203"
"16","Personal current transfer receipts","1997","954,864"
"16","Personal current transfer receipts","1998","983,911"
"16","Personal current transfer receipts","1999","1,026,175"
"16","Personal current transfer receipts","2000","1,087,311"
"16","Personal current transfer receipts","2001","1,192,597"
"16","Personal current transfer receipts","2002","1,285,216"
"16","Personal current transfer receipts","2003","1,347,256"
"16","Personal current transfer receipts","2004","1,421,242"
"16","Personal current transfer receipts","2005","1,516,743"
"16","Personal current transfer receipts","2006","1,613,843"
"16","Personal current transfer receipts","2007","1,728,094"
"16","Personal current transfer receipts","2008","1,955,114"
"16","Personal current transfer receipts","2009","2,146,744"
"16","Personal current transfer receipts","2010","2,325,153"
"16","Personal current transfer receipts","2011","2,358,685"
"16","Personal current transfer receipts","2012","2,363,017"
"16","Personal current transfer receipts","2013","2,424,348"
"16","Personal current transfer receipts","2014","2,541,550"
"16","Personal current transfer receipts","2015","2,685,407"
"16","Personal current transfer receipts","2016","2,777,022"
"16","Personal current transfer receipts","2017","2,855,685"
"16","Personal current transfer receipts","2018","2,976,276"
"16","Personal current transfer receipts","2019","3,147,101"
"16","Personal current transfer receipts","2020","4,235,181"
"16","Personal current transfer receipts","2021","4,660,198"
"16","Personal current transfer receipts","2022","4,139,640"
"16","Personal current transfer receipts","2023","4,256,694"
"16","Personal current transfer receipts","2024","4,555,419"
"16","Personal current transfer receipts","2025","4,951,951"
"17","Government social benefits to persons","1929","791"
"17","Government social benefits to persons","1930","869"
"17","Government social benefits to persons","1931","1,921"
"17","Government social benefits to persons","1932","1,274"
"17","Government social benefits to persons","1933","1,274"
"17","Government social benefits to persons","1934","1,347"
"17","Government social benefits to persons","1935","1,584"
"17","Government social benefits to persons","1936","2,687"
"17","Government social benefits to persons","1937","1,600"
"17","Government social benefits to persons","1938","2,142"
"17","Government social benefits to persons","1939","2,237"
"17","Government social benefits to persons","1940","2,394"
"17","Government social benefits to persons","1941","2,306"
"17","Government social benefits to persons","1942","2,322"
"17","Government social benefits to persons","1943","2,102"
"17","Government social benefits to persons","1944","2,674"
"17","Government social benefits to persons","1945","5,142"
"17","Government social benefits to persons","1946","10,120"
"17","Government social benefits to persons","1947","10,428"
"17","Government social benefits to persons","1948","9,881"
"17","Government social benefits to persons","1949","10,857"
"17","Government social benefits to persons","1950","13,417"
"17","Government social benefits to persons","1951","10,538"
"17","Government social benefits to persons","1952","10,994"
"17","Government social benefits to persons","1953","11,674"
"17","Government social benefits to persons","1954","13,747"
"17","Government social benefits to persons","1955","14,754"
"17","Government social benefits to persons","1956","15,592"
"17","Government social benefits to persons","1957","18,132"
"17","Government social benefits to persons","1958","22,226"
"17","Government social benefits to persons","1959","22,917"
