series_id,year,value,units,stage,provenance
ES1202-A,1952,-0.04733947326543603,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1953,-0.04297010383516458,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1954,-0.0319586810436212,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1955,-0.042663214367808615,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1956,-0.054335171998796505,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1957,-0.04983852294192919,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1958,-0.02669172932330827,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1959,-0.0474182115880474,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1960,-0.06319805631250353,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1961,-0.05155916784248538,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1962,-0.05866761789513609,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1963,-0.06434014063605854,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1964,-0.054734490325154594,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1965,-0.05314060900558687,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1966,-0.059207699961491285,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1967,-0.04560472404989726,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1968,-0.04968582254202065,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1969,-0.06398971354656793,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1970,-0.037991680396312164,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1971,-0.017424943044684546,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1972,-0.030640487985637187,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1973,-0.0371160710879888,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1974,-0.02666655401789989,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1975,0.020748181539858326,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1976,0.00470092440766273,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1977,-0.0078856603692664,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1978,-0.02061423260794447,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1979,-0.026929776047212656,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1980,-0.011381250820621027,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1981,-0.023419645472169147,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1982,-0.00344736323569731,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1983,0.004468049266356238,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1984,-0.012840362620223552,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1985,-0.017916504001970406,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1986,-0.016248141765172617,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1987,-0.028146106108385784,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1988,-0.03198528351719326,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1989,-0.03217488464298489,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1990,-0.022363909659190755,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1991,-0.0032313717716422703,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1992,0.009562417569595933,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1993,0.010119954208352,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1994,0.0010552414861793942,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1995,0.0014392504397239888,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1996,-0.007023750821269556,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1997,-0.02029626118486635,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1998,-0.03341549766541554,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,1999,-0.038478777762600135,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2000,-0.044706374699725306,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2001,-0.024037004823173492,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2002,0.015144019305261599,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2003,0.027841055929498933,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2004,0.027552218264248703,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2005,0.01672932493096977,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2006,0.01260158862496183,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2007,0.0132161744500046,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2008,0.04501792641419834,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2009,0.10901196401246085,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2010,0.12086994309034696,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2011,0.10905834120961444,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2012,0.0961335944327327,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2013,0.06846595696974286,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2014,0.06291950408034068,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2015,0.058200135492651676,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2016,0.059836588164607483,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2017,0.053712827976591784,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2018,0.05553877542527409,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2019,0.056925905842349314,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2020,0.15626399685880613,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2021,0.1437254934436576,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2022,0.05652861628443508,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2023,0.07867239260573702,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2024,0.08216768164682124,share,derived,S607-COMBINED / NIPA T20100 compensation
ES1202-A,2025,0.0832657833673703,share,derived,S607-COMBINED / NIPA T20100 compensation
