series_id,year,value,units,stage,provenance
S605-A,1952,10.994,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1953,11.674,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1954,13.747,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1955,14.754,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1956,15.593,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1957,18.132,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1958,22.226,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1959,22.917,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1960,24.428,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1961,28.089,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1962,28.843,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1963,30.341,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1964,31.317,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1965,33.913,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1966,37.504,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1967,45.752,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1968,53.306,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1969,58.973,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1970,71.737,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1971,85.412,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1972,94.808,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1973,108.628,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1974,128.556,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1975,163.134,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1976,177.643,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1977,189.482,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1978,203.427,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1979,227.334,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1980,271.498,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1981,307.809,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1982,343.079,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1983,370.499,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1984,380.909,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1985,403.112,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1986,428.607,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1987,447.913,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1988,476.864,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
S605-A,1989,521.07,billions_usd,book_period,Table6_2_BenefitAccounts.csv:total_benefits
