series_id,year,value,units,stage,provenance
ES1201-A,1952,-0.025914341170737813,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1953,-0.023763289467599133,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1954,-0.01752302527979844,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1955,-0.023119644258927607,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1956,-0.03014200417044061,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1957,-0.027606167425043085,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1958,-0.014680121106583352,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1959,-0.02598178102727095,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1960,-0.03510533166661136,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1961,-0.028468238679921525,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1962,-0.03227155162421637,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1963,-0.03536795042748451,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1964,-0.03006574525903632,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1965,-0.029023736038119925,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1966,-0.03270044528370547,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1967,-0.025549939008720185,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1968,-0.02803462708273313,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1969,-0.036751915016975965,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1970,-0.022064598720025936,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1971,-0.009947632742413188,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1972,-0.017518743501340778,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1973,-0.021161854836899176,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1974,-0.015319467552999755,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1975,0.011664344081324515,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1976,0.002630601277241739,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1977,-0.00441597904916165,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1978,-0.01154282681698708,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1979,-0.015141400043313885,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1980,-0.006461748772533018,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1981,-0.0130900415679126,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1982,-0.0019516183586942835,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1983,0.0024743549737234445,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1984,-0.00704688636578097,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1985,-0.009857733812493675,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1986,-0.009019023585087969,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1987,-0.01578201995174261,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1988,-0.018006935248732057,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1989,-0.01790567536044867,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1990,-0.012527586119000312,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1991,-0.001810598641243144,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1992,0.0053796841784162054,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1993,0.005632495105750348,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1994,0.0005801239317623308,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1995,0.0007908767683336194,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1996,-0.00384281322640733,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1997,-0.011142036795579905,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1998,-0.018697784585079896,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,1999,-0.021584974289733376,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2000,-0.025500529121587928,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2001,-0.013716194845004158,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2002,0.008501178687226808,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2003,0.015440306552204216,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2004,0.01515378815237146,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2005,0.009065834345473882,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2006,0.006822426530968689,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2007,0.00719370318057723,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2008,0.024556871282886732,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2009,0.058421189790045874,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2010,0.06365477745953528,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2011,0.057509513624977665,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2012,0.050671399048970805,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2013,0.035833822600661355,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2014,0.0330539492591437,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2015,0.030855802882740927,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2016,0.031711813822270805,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2017,0.028549846416258698,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2018,0.029460960405907757,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2019,0.030251125558043643,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2020,0.08478819062074552,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2021,0.07607626684121759,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2022,0.029167022009997923,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2023,0.0401894510105292,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2024,0.04214410717887251,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
ES1201-A,2025,0.042595004351183116,share,derived,S607-COMBINED / NIPA 1.7.5 GDP
