series_id,year,value,units,stage,provenance
S511-A,1948,0.57,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1949,0.565,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1950,0.56,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1951,0.555,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1952,0.55,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1953,0.545,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1954,0.54,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1955,0.535,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1956,0.53,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1957,0.525,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1958,0.52,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1959,0.519,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1960,0.518,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1961,0.517,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1962,0.516,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1963,0.514,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1964,0.513,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1965,0.512,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1966,0.511,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1967,0.44,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1968,0.509,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1969,0.508,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1970,0.507,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1971,0.506,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1972,0.505,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1973,0.504,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1974,0.503,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1975,0.502,share,book_period,Table5_7_KeyRatios.csv:T511A
S511-A,1976,0.501,share,book_period,Table5_7_KeyRatios.csv:T511A
