series_id,year,value,units,stage,provenance
ES1601-A,1980,0.47995,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1981,0.5054000000000001,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1982,0.5198,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1983,0.51815,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1984,0.5108,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1985,0.5194,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1986,0.5427,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1987,0.5501,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1988,0.5614,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1989,0.5668,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1990,0.55085,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1991,0.56385,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1992,0.56235,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1993,0.5515,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1994,0.5655,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1995,0.5648,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1996,0.5634,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1997,0.5677,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1998,0.5534,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,1999,0.5455,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2000,0.5318999999999999,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2001,0.53015,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2002,0.5142,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2003,0.5141,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2004,0.51705,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2005,0.51825,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2006,0.5282,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2007,0.5389499999999999,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2008,0.54005,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2009,0.52685,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2010,0.5184000000000001,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2011,0.5344,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2012,0.53725,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2013,0.5443,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2014,0.5511499999999999,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2015,0.54645,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2016,0.5516,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2017,0.5581,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2018,0.5649500000000001,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
ES1601-A,2019,0.55335,share,derived_approximation,(industry_va + 0.5*services_va) / 100 from WB structural
