series_id,year,value,units,stage,provenance
S607-A,1952,-9.5194,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1953,-9.2491,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1954,-6.8436,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1955,-9.8369,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1956,-13.5444,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1957,-13.0864,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1958,-7.0645,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1959,-13.5535,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1960,-19.0405,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1961,-16.0051,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1962,-19.4895,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1963,-22.5453,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1964,-20.578799999999998,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1965,-21.544,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1966,-26.599,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1967,-21.9719,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1968,-26.3708,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1969,-37.399300000000004,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1970,-23.682,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1971,-11.5875,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1972,-22.4084,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1973,-30.1636,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1974,-23.6723,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1975,19.653299999999998,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1976,4.9281999999999995,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1977,-9.193299999999999,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1978,-27.144099999999998,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1979,-39.7815,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1980,-18.4632,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1981,-41.9803,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1982,-6.5258,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1983,8.9919,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1984,-28.452599999999997,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1985,-42.7725,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1986,-41.3038,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1987,-76.6251,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1988,-94.2922,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-A,1989,-101.0163,billions_usd,book_period,Table6_3_NetSocialWage.csv:nsw
S607-EXT,1990,-74.7038,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1991,-11.149899999999999,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1992,35.0773,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1993,38.6308,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1994,4.2275,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1995,6.0421000000000005,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1996,-31.0235,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1997,-95.5714,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1998,-169.4546,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,1999,-207.8886,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2000,-261.4047,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2001,-145.1438,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2002,92.9103,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2003,176.8911,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2004,185.1368,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2005,118.21119999999999,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2006,94.25580000000001,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2007,104.1233,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2008,362.7016,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2009,845.8259,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2010,957.9389,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2011,897.133,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2012,823.6114,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2013,604.8994,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2014,582.0185,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2015,564.5075,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2016,596.3379,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2017,559.9225,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2018,608.5608000000001,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2019,651.6087,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2020,1812.3714,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2021,1804.9585,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2022,759.9355,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2023,1117.7296000000001,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2024,1234.7386000000001,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-EXT,2025,1311.031,billions_usd,extension,Table6_3_Extended.csv:nsw
S607-COMBINED,1952,-9.5194,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1953,-9.2491,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1954,-6.8436,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1955,-9.8369,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1956,-13.5444,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1957,-13.0864,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1958,-7.0645,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1959,-13.5535,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1960,-19.0405,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1961,-16.0051,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1962,-19.4895,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1963,-22.5453,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1964,-20.578799999999998,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1965,-21.544,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1966,-26.599,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1967,-21.9719,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1968,-26.3708,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1969,-37.399300000000004,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1970,-23.682,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1971,-11.5875,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1972,-22.4084,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1973,-30.1636,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1974,-23.6723,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1975,19.653299999999998,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1976,4.9281999999999995,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1977,-9.193299999999999,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1978,-27.144099999999998,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1979,-39.7815,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1980,-18.4632,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1981,-41.9803,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1982,-6.5258,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1983,8.9919,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1984,-28.452599999999997,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1985,-42.7725,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1986,-41.3038,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1987,-76.6251,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1988,-94.2922,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1989,-101.0163,billions_usd,book_period,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1990,-74.7038,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1991,-11.149899999999999,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1992,35.0773,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1993,38.6308,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1994,4.2275,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1995,6.0421000000000005,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1996,-31.0235,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1997,-95.5714,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1998,-169.4546,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,1999,-207.8886,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2000,-261.4047,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2001,-145.1438,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2002,92.9103,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2003,176.8911,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2004,185.1368,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2005,118.21119999999999,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2006,94.25580000000001,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2007,104.1233,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2008,362.7016,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2009,845.8259,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2010,957.9389,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2011,897.133,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2012,823.6114,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2013,604.8994,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2014,582.0185,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2015,564.5075,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2016,596.3379,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2017,559.9225,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2018,608.5608000000001,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2019,651.6087,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2020,1812.3714,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2021,1804.9585,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2022,759.9355,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2023,1117.7296000000001,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2024,1234.7386000000001,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
S607-COMBINED,2025,1311.031,billions_usd,extension,"splice(S607-A through 1989, S607-EXT from 1990)"
