series_id,year,value,units,stage,provenance
S503-A,1948,247.74,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1949,242.9,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1950,269.06,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1951,307.03,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1952,319.61,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1953,336.71,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1954,335.2,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1955,365.74,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1956,384.1,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1957,402.67,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1958,403.67,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1959,439.36,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1960,451.95,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1961,463.88,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1962,498.12,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1963,523.74,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1964,561.05,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1965,609.78,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1966,665.94,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1967,699.15,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1968,762.32,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1969,819.72,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1970,853.88,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1971,923.12,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1972,1014.08,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1973,1142.52,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1974,1235.82,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1975,1344.71,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1976,1507.06,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1977,1690.83,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1978,1910.87,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1979,2122.76,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1980,2289.84,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1981,2576.06,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1982,2649.25,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1983,2851.36,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1984,3193.77,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1985,3395.53,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1986,3559.99,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1987,3797.93,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1988,4103.23,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-A,1989,4363.57,billions_usd,book_period,book_tableH1_1948_1989.csv:GFP_star
S503-EXT,1997,3462.4,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,1998,3626.1,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,1999,3791.6,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2000,4015.6,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2001,3996.0,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2002,3999.1,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2003,4219.0,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2004,4546.0,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2005,4866.7,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2006,5207.1,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2007,5393.400000000001,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2008,5390.8,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2009,4992.5,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2010,5229.8,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2011,5485.599999999999,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
S503-EXT,2012,5691.4,billions_usd,extension,"BEA GDP-by-Industry Value Added; sum of productive+trade top-level NAICS industries [11,21,22,23,31G,42,44RT,48TW]; growth_rate splice at 1997"
