series_id,year,value,units,stage,provenance
S516-A,1948,36154.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1949,36642.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1950,37594.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1951,38763.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1952,40735.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1953,42281.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1954,43484.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1955,44750.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1956,45028.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1957,45210.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1958,45960.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1959,47837.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1960,48955.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-A,1961,49212.0,thousands,book_period,TableE3_LaborStatistics.csv:L_total - Lp_total
S516-EXT,1990,51636.89791783905,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1991,52621.646370287,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1992,53437.685649971856,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1993,54925.73353967361,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1994,56822.54845244795,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1995,58913.014406302755,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1996,60821.79110861001,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1997,62932.84558244232,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1998,65180.78981429376,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,1999,67737.30534608892,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2000,69813.1720315138,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2001,71154.4718064153,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2002,71753.96257737759,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2003,72884.3530669668,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2004,74082.34395047833,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2005,75424.62464828361,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2006,76717.13314575127,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2007,78380.48564997186,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2008,78904.36100168823,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2009,78223.81772650534,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2010,78746.76420934159,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2011,80205.01271806416,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2012,81975.22357906583,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2013,83817.27169386606,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2014,85496.21716375914,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2015,87590.13286437817,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2016,89749.58947664604,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2017,91378.29116488463,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2018,92578.64316263364,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2019,93981.4723691615,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2020,87839.99673607203,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2021,91322.67703995499,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2022,95804.16235227912,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2023,97966.27214406301,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-EXT,2024,99244.64074282497,thousands,extension,BLS CES total_private_all_employees (CES0500000001) - S515-EXT [derived Lu = L - Lp]
S516-COMBINED,1948,36154.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1949,36642.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1950,37594.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1951,38763.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1952,40735.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1953,42281.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1954,43484.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1955,44750.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1956,45028.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1957,45210.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1958,45960.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1959,47837.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1960,48955.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1961,49212.0,thousands,book_period,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1990,51636.89791783905,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1991,52621.646370287,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1992,53437.685649971856,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1993,54925.73353967361,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1994,56822.54845244795,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1995,58913.014406302755,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1996,60821.79110861001,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1997,62932.84558244232,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1998,65180.78981429376,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,1999,67737.30534608892,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2000,69813.1720315138,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2001,71154.4718064153,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2002,71753.96257737759,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2003,72884.3530669668,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2004,74082.34395047833,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2005,75424.62464828361,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2006,76717.13314575127,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2007,78380.48564997186,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2008,78904.36100168823,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2009,78223.81772650534,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2010,78746.76420934159,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2011,80205.01271806416,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2012,81975.22357906583,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2013,83817.27169386606,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2014,85496.21716375914,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2015,87590.13286437817,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2016,89749.58947664604,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2017,91378.29116488463,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2018,92578.64316263364,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2019,93981.4723691615,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2020,87839.99673607203,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2021,91322.67703995499,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2022,95804.16235227912,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2023,97966.27214406301,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
S516-COMBINED,2024,99244.64074282497,thousands,extension,"splice(S516-A through 1989, S516-EXT from 1990) — gap 1962-1989 inherited from S515"
