series_id,year,value,units,stage,provenance
ES1503-A,1948,14095.829305857613,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1949,15502.088447750297,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1950,16305.569310488629,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1951,17611.44769566179,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1952,17989.35730750821,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1953,18421.60052697869,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1954,18819.230666473497,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1955,19033.202943441545,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1956,20051.92452783232,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1957,21667.80687710578,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1958,23173.89181271328,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1959,24381.474102917746,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1960,26270.516199655245,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1961,27052.16767728547,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1962,27442.581081948112,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1963,28360.802674887687,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1964,28046.23574965509,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1965,28235.21011526187,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1966,29258.7961767835,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1967,31250.10711384425,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1968,32950.25498113666,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1969,34959.70688510925,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1970,36315.29718258603,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1971,36870.306863485246,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1972,38651.42045103699,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1973,37679.40529413654,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1974,37743.75680178418,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1975,37770.134471329424,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1976,38923.16578447572,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1977,39982.52567199793,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1978,41592.08022486464,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1979,46011.18367379901,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1980,46851.56663395891,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1981,47912.95791848686,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1982,47677.00935030744,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1983,48406.70113890422,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1984,47919.71414001242,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1985,48036.11219801993,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1986,49190.7330643012,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1987,50458.09737244133,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1988,53955.69737710173,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
ES1503-A,1989,55981.31476204339,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lu_mohun
