series_id,year,value,units,stage,provenance
ES1703-A,1972,293.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1973,308.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1974,319.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1975,306.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1976,326.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1977,353.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1978,346.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1979,334.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1980,345.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1981,344.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1982,344.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1983,355.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1984,385.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1985,407.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1986,397.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1987,373.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1988,362.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1989,356.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1990,357.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1991,356.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1992,363.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1993,384.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1994,398.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
ES1703-A,1995,397.0,percent,book_period,Cronin2001_cronin_table2_ratios_1972_1995.csv:value_composition_of_capital_pct
