series_id,year,value,units,stage,provenance
S617-A,1948,142.09,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1949,142.0,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1950,155.42,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1951,181.6,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1952,196.35,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1953,210.42,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1954,209.3,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1955,225.92,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1956,244.74,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1957,257.76,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1958,259.76,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1959,281.24,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1960,296.66,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1961,305.56,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1962,327.42,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1963,345.52,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1964,370.99,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1965,399.82,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1966,442.95,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1967,475.52,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1968,524.72,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1969,578.37,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1970,618.29,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1971,659.37,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1972,726.24,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1973,812.83,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1974,891.29,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1975,948.68,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1976,1057.85,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1977,1176.62,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1978,1329.23,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1979,1491.4,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1980,1638.22,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1981,1807.41,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1982,1907.01,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1983,2020.7,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1984,2213.93,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1985,2367.55,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1986,2511.4,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1987,2689.4,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1988,2905.1,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
S617-A,1989,3079.0,billions_usd,book_period,book_tableH1_1948_1989.csv:EC
