series_id,year,value,units,stage,provenance
ES1501-A,1948,6426.474620491641,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1949,7106.109482528167,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1950,7483.248699239114,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1951,8103.83283219278,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1952,8220.910671663627,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1953,8510.931198120761,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1954,8584.46848106546,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1955,8733.495218965976,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1956,9026.6250735293,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1957,9813.301272711682,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1958,10566.310076681522,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1959,11052.225369353306,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1960,11923.434684691072,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1961,12305.37608076324,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1962,12472.658624370391,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1963,12809.82281487248,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1964,12724.587706883132,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1965,12733.753959949969,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1966,13206.137972657203,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1967,13906.73139937009,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1968,14775.023450104964,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1969,15778.838920304124,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1970,16279.75171418903,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1971,16499.410664277642,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1972,17334.630343874716,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1973,16928.836133014614,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1974,16701.758045810293,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1975,16882.238703382453,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1976,17234.669866523476,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1977,17886.56380248285,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1978,18533.289742905243,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1979,20420.689300579004,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1980,20721.72850438085,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1981,21099.64981822276,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1982,21191.77056470669,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1983,21250.74035783025,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1984,20950.70353425276,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1985,21170.150775491096,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1986,21610.57887021104,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1987,22159.837871784624,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1988,23566.49598549192,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
ES1501-A,1989,24673.94837387865,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Luw_mohun
