series_id,year,value,units,stage,provenance
S513-A,1965,0.425980266868549,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1966,0.4258241350771704,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1967,0.41785906084704744,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1968,0.4131984437361048,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1969,0.3977463847622808,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1970,0.3824337582442137,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1971,0.38185158663269875,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1972,0.37776696553676153,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1973,0.37270750577767836,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1974,0.33948173690765177,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1975,0.34760248022881096,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1976,0.3536011054551188,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1977,0.35530643716341387,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1978,0.35297824581892184,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1979,0.33835888501216715,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1980,0.32455256699846013,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1981,0.3288647906554684,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1982,0.32082921371097134,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1983,0.33410613358192826,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1984,0.352077297599275,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1985,0.358498043853427,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1986,0.3636772033307731,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1987,0.36724620788182927,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1988,0.369135661421977,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-A,1989,0.3722818937952807,rate,book_period_derived,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-EXT,1998,0.16931543378253583,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,1999,0.16574141066574305,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2000,0.16328356462227306,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2001,0.15580480710884578,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2002,0.15497564872440323,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2003,0.1643056509823582,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2004,0.1672491215359783,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2005,0.16807582206989186,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2006,0.16842445967448522,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2007,0.16529237835020805,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2008,0.15644510308217385,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2009,0.15353528169427633,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2010,0.16201927172582745,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2011,0.16310363802410263,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2012,0.16247935134300626,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2013,0.16582720860181469,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2014,0.16352641288527053,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2015,0.16072082283459754,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2016,0.1557694294627759,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2017,0.15757814560167951,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2018,0.15887175453857622,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2019,0.15467771371950792,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2020,0.14639301152234238,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2021,0.1574059272437076,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2022,0.16188844370757544,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2023,0.16289050849378187,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-EXT,2024,0.16040515190869045,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,1948,0.39461321641089886,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1949,0.38942495369290864,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1950,0.38519630420392137,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1951,0.3987198603792128,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1952,0.3911163838172605,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1953,0.39247142626864295,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1954,0.3951608923575655,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1955,0.39570824070418925,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1956,0.3735611346346046,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1957,0.3714914286053596,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1958,0.377203729773987,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1959,0.3902013793412742,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1960,0.3918194725223019,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1961,0.3951453645640396,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1962,0.40928758140694205,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1963,0.41520206844914265,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1964,0.423235088550338,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1965,0.425980266868549,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1966,0.4258241350771704,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1967,0.41785906084704744,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1968,0.4131984437361048,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1969,0.3977463847622808,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1970,0.3824337582442137,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1971,0.38185158663269875,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1972,0.37776696553676153,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1973,0.37270750577767836,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1974,0.33948173690765177,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1975,0.34760248022881096,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1976,0.3536011054551188,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1977,0.35530643716341387,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1978,0.35297824581892184,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1979,0.33835888501216715,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1980,0.32455256699846013,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1981,0.3288647906554684,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1982,0.32082921371097134,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1983,0.33410613358192826,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1984,0.352077297599275,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1985,0.358498043853427,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1986,0.3636772033307731,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1987,0.36724620788182927,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1988,0.369135661421977,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1989,0.3722818937952807,rate,book_period,Stock-form r* = S505-A / (S517-A + S504-A); Book Table 5.11 / §5.5
S513-COMBINED,1998,0.16931543378253583,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,1999,0.16574141066574305,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2000,0.16328356462227306,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2001,0.15580480710884578,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2002,0.15497564872440323,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2003,0.1643056509823582,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2004,0.1672491215359783,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2005,0.16807582206989186,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2006,0.16842445967448522,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2007,0.16529237835020805,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2008,0.15644510308217385,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2009,0.15353528169427633,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2010,0.16201927172582745,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2011,0.16310363802410263,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2012,0.16247935134300626,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2013,0.16582720860181469,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2014,0.16352641288527053,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2015,0.16072082283459754,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2016,0.1557694294627759,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2017,0.15757814560167951,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2018,0.15887175453857622,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2019,0.15467771371950792,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2020,0.14639301152234238,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2021,0.1574059272437076,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2022,0.16188844370757544,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2023,0.16289050849378187,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-COMBINED,2024,0.16040515190869045,rate,extension,Stock-form r* = S505-COMBINED / (S517-COMBINED + S504-COMBINED); v1.2 Iter 3 stock-form primary adoption
S513-FLOW,1948,0.5226575571667597,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1949,0.5423234092235844,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1950,0.5405599895329058,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1951,0.5370898716119828,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1952,0.5323790234289467,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1953,0.5297759357596167,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1954,0.5578030810448761,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1955,0.5605837625705176,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1956,0.5486305651378696,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1957,0.5590554699193531,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1958,0.5878775360323143,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1959,0.5867650158061117,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1960,0.5870683471667179,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1961,0.6006846678955577,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1962,0.6076593160511634,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1963,0.6113062051987546,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1964,0.6238811589738325,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1965,0.6212254655259184,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1966,0.6233986190124636,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1967,0.6338224627573508,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1968,0.6313130667212339,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1969,0.61789893366047,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1970,0.6274143659067475,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1971,0.6400780923162739,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1972,0.6219539200677815,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1973,0.5958737964549753,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1974,0.5873318944047817,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1975,0.6043930764780102,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1976,0.588247437703405,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1977,0.5751906451133251,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1978,0.5719056339545405,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1979,0.5667734615433193,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
S513-FLOW,1980,0.5718586285088748,rate,secondary_variant,"SECONDARY flow-form r* = S505-COMBINED / (S502-COMBINED + S504-COMBINED); retained as reference variant, NOT primary (see VPR_S513_stock_vs_flow_DECISION_BRIEF)"
