series_id,year,value,units,stage,provenance
S901-A/e_S506,1948,1.7,ratio,summary_aggregation,merged from final/S506.csv
S901-A/LpL_S511,1948,0.57,ratio,summary_aggregation,merged from final/S511.csv
S901-A/VW_S512,1948,0.54,ratio,summary_aggregation,merged from final/S512.csv
S901-A/NSW_V_S608,1948,,ratio,summary_aggregation,merged from final/S608.csv
S901-A/r_S513,1948,,rate,summary_aggregation,merged from final/S513.csv
S901-A/r_adj_S514,1948,,rate,summary_aggregation,merged from final/S514.csv
S901-A/e_S506,1949,1.75,ratio,summary_aggregation,merged from final/S506.csv
S901-A/LpL_S511,1949,0.565,ratio,summary_aggregation,merged from final/S511.csv
S901-A/VW_S512,1949,0.535,ratio,summary_aggregation,merged from final/S512.csv
S901-A/NSW_V_S608,1949,,ratio,summary_aggregation,merged from final/S608.csv
S901-A/r_S513,1949,,rate,summary_aggregation,merged from final/S513.csv
S901-A/r_adj_S514,1949,,rate,summary_aggregation,merged from final/S514.csv
S901-A/e_S506,1950,1.77,ratio,summary_aggregation,merged from final/S506.csv
S901-A/LpL_S511,1950,0.56,ratio,summary_aggregation,merged from final/S511.csv
S901-A/VW_S512,1950,0.53,ratio,summary_aggregation,merged from final/S512.csv
S901-A/NSW_V_S608,1950,,ratio,summary_aggregation,merged from final/S608.csv
S901-A/r_S513,1950,,rate,summary_aggregation,merged from final/S513.csv
S901-A/r_adj_S514,1950,,rate,summary_aggregation,merged from final/S514.csv
S901-A/e_S506,1951,1.78,ratio,summary_aggregation,merged from final/S506.csv
S901-A/LpL_S511,1951,0.555,ratio,summary_aggregation,merged from final/S511.csv
S901-A/VW_S512,1951,0.525,ratio,summary_aggregation,merged from final/S512.csv
S901-A/NSW_V_S608,1951,,ratio,summary_aggregation,merged from final/S608.csv
S901-A/r_S513,1951,,rate,summary_aggregation,merged from final/S513.csv
S901-A/r_adj_S514,1951,,rate,summary_aggregation,merged from final/S514.csv
S901-A/e_S506,1952,1.75,ratio,summary_aggregation,merged from final/S506.csv
S901-A/LpL_S511,1952,0.55,ratio,summary_aggregation,merged from final/S511.csv
