series_id,year,value,units,stage,provenance
ES1502-A,1948,7669.354685365971,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1949,8395.97896522213,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1950,8822.320611249512,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1951,9507.61486346901,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1952,9768.44663584458,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1953,9910.669328857928,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1954,10234.762185408035,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1955,10299.707724475567,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1956,11025.299454303018,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1957,11854.505604394097,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1958,12607.581736031756,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1959,13329.248733564442,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1960,14347.081514964171,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1961,14746.791596522226,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1962,14969.92245757772,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1963,15550.979860015204,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1964,15321.648042771954,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1965,15501.456155311904,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1966,16052.658204126295,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1967,17343.37571447416,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1968,18175.2315310317,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1969,19180.86796480512,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1970,20035.545468397,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1971,20370.8961992076,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1972,21316.79010716228,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1973,20750.569161121926,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1974,21041.99875597388,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1975,20887.895767946968,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1976,21688.49591795224,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1977,22095.961869515075,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1978,23058.7904819594,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1979,25590.49437322,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1980,26129.838129578053,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1981,26813.308100264105,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1982,26485.23878560075,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1983,27155.96078107397,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1984,26969.01060575966,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1985,26865.96142252883,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1986,27580.15419409015,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1987,28298.259500656703,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1988,30389.2013916098,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
ES1502-A,1989,31307.366388164737,thousands,book_period,Mohun_unproductive_decomposition_1948_1989.csv:Lum_mohun
