RowCode,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,441,445,452,481,482,483,484,485,486,487OS,493,4A0,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFE,GFGD,GFGN,GSLE,GSLG,HS,ORE
481,0.0040283,0.0027639,0.0016197,0.0025295,0.0041815,0.0035909,0.0026413,0.0043668,0.0037821,0.0031635,0.0071975,0.0045707,0.0062411,0.0019676,0.0030005,0.0053321,0.0057376,0.0051174,0.0051084,0.0046538,0.0017773,0.003454,0.0048001,0.0035669,0.0079111,0.0053646,0.0058539,0.0020973,0.0023704,0.0022656,1.0039851,0.0030377,0.0068468,0.0063199,0.0016759,0.001676,0.0076311,0.0039248,0.0025036,0.0043661,0.003761,0.0043726,0.0109765,0.0071596,0.0116081,0.0026879,0.0132295,0.0059425,0.0067897,0.0057676,0.0080248,0.0032648,0.0085486,0.0087571,0.0050487,0.0054135,0.0029623,0.0047499,0.0057057,0.0026401,0.0033838,0.0038041,0.0041077,0.0031108,0.0061228,0.0131379,0.0126256,0.0026857,0.003412,0.0005904,0.0095678
482,0.0102444,0.0037228,0.0034475,0.0215821,0.002399,0.0118595,0.0053946,0.0147355,0.0084246,0.0028448,0.014191,0.0233877,0.007479,0.0067672,0.0132246,0.0140482,0.0299263,0.0292953,0.0122128,0.0094342,0.0021387,0.0105575,0.01085,0.0051855,0.0105826,0.0060877,0.0014061,0.0011067,0.0019347,0.0012892,0.0031656,1.0042988,0.0040726,0.0161216,0.0016142,0.0014495,0.0047366,0.0031753,0.0013658,0.0014169,0.0006469,0.0018805,0.0016765,0.0007826,0.0012752,0.0004802,0.0014297,0.0012953,0.0008369,0.0016668,0.0007169,0.0010387,0.001733,0.0030023,0.0015624,0.0017514,0.0020012,0.0021444,0.0030438,0.0007871,0.0021445,0.0025182,0.0034895,0.0020213,0.0078958,0.0019113,0.0043451,0.0105113,0.0027821,0.0002743,0.0023868
483,0.0023513,0.001041,0.0015883,0.0028577,0.0006904,0.0011501,0.0013184,0.0025214,0.0020041,0.0005191,0.0007634,0.0018384,0.0006769,0.0013641,0.0024662,0.0021185,0.0035857,0.0038978,0.001641,0.0012329,0.0003574,0.0017099,0.0012522,0.0006719,0.0010963,0.001099,0.000296,0.0002537,0.0003022,0.0002133,0.0005598,0.000551,1.0009702,0.0005622,0.0002199,0.0003296,0.0004629,0.0004616,0.0002567,0.000219,0.0001461,0.0002926,0.0003203,0.0001895,0.0004207,9.61e-05,0.0003875,0.0002439,0.0001345,0.0007647,0.0001473,0.0002376,0.0003555,0.0006599,0.0003082,0.0004193,0.0004358,0.000403,0.0004919,0.0001625,0.0003556,0.0004346,0.0005319,0.0003622,0.0072003,0.0029503,0.0007152,0.0012679,0.0005842,6.47e-05,0.0004541
484,0.0306979,0.0124746,0.007081,0.0150812,0.0064173,0.0106365,0.0199504,0.0519835,0.0328567,0.0233771,0.0331627,0.035154,0.0211811,0.0167318,0.0236484,0.0256831,0.0349126,0.0441452,0.0270372,0.0268154,0.0087206,0.0257701,0.0327436,0.016716,0.0329325,0.0179004,0.0056174,0.009543,0.0108242,0.0099471,0.0135721,0.0098608,0.016692,1.0246234,0.0049494,0.0041772,0.0222696,0.0086991,0.0081241,0.0060649,0.0026715,0.005202,0.0070187,0.0021416,0.0031598,0.0011216,0.0036521,0.0041425,0.002262,0.0047141,0.0024247,0.0029586,0.0048768,0.011839,0.0050449,0.004565,0.0060553,0.006799,0.0109566,0.002857,0.0090532,0.0073059,0.0105294,0.0074487,0.0145074,0.0078402,0.004953,0.0116825,0.0080187,0.0010009,0.0056143
485,0.0006185,0.0003204,0.0004168,0.0006604,0.000956,0.0010653,0.0007421,0.0007531,0.0007218,0.0005981,0.00121,0.0009845,0.0013164,0.0004671,0.0006276,0.0010785,0.001264,0.001366,0.0011758,0.001017,0.0003889,0.0007704,0.0009818,0.0007363,0.0016244,0.0012583,0.0009127,0.0005888,0.0006174,0.0005753,0.0005594,0.004373,0.000974,0.0006331,1.0004078,0.0004786,0.0012554,0.000908,0.0006776,0.0010057,0.0011713,0.0016956,0.0032692,0.0020458,0.0025406,0.0010984,0.0029142,0.0016845,0.0021502,0.0021439,0.0020567,0.0009256,0.0023713,0.0018495,0.0013959,0.0016928,0.0018887,0.0027532,0.0012352,0.0075371,0.0008124,0.0010126,0.0010724,0.0007601,0.0009029,0.0006202,0.000531,0.0023489,0.0049883,0.0001678,0.0025148
486,0.002831,0.0015285,0.0232327,0.0050158,0.0014619,0.0213631,0.0023991,0.0022858,0.0031981,0.0010606,0.0026751,0.0032077,0.0020604,0.0313582,0.0039832,0.0031963,0.0030208,0.0035156,0.0019426,0.001621,0.0006682,0.0018859,0.0018231,0.0009819,0.0021196,0.0016625,0.001101,0.0009963,0.0018283,0.0012581,0.0084628,0.0047637,0.0075307,0.0075819,0.0020794,1.00118,0.0040287,0.0037739,0.001196,0.0006464,0.0004611,0.0006773,0.0009485,0.0008681,0.0011791,0.0003045,0.0017173,0.0010602,0.0005635,0.0007067,0.0004209,0.0009465,0.0008604,0.0019018,0.0011308,0.000799,0.001246,0.0012609,0.0014423,0.0006094,0.0012947,0.0019572,0.0016278,0.0010425,0.0096018,0.0021423,0.0008552,0.0227152,0.0028766,0.000156,0.0024537
487OS,0.0089634,0.0060073,0.0036764,0.0163398,0.003643,0.0183785,0.0070829,0.0128195,0.0113696,0.0075491,0.0242171,0.0148734,0.0135748,0.0063096,0.0086174,0.0116181,0.0213462,0.0143978,0.0091704,0.0091472,0.003744,0.0087253,0.0114693,0.005968,0.0217142,0.0086793,0.0283521,0.0095352,0.0088444,0.0069755,0.1191493,0.0229233,0.1527647,0.0951432,0.0065032,0.0155262,1.1500668,0.0270875,0.0123347,0.0110855,0.0077133,0.0043392,0.017948,0.0035023,0.0106478,0.0020116,0.0090999,0.0103476,0.0053163,0.0081931,0.0035988,0.0035536,0.0067595,0.0151072,0.0044606,0.0050499,0.0064331,0.0053006,0.0102389,0.0062369,0.0081839,0.0049906,0.0056702,0.0054779,0.0152902,0.0052588,0.0044288,0.0175615,0.0038729,0.0005629,0.0051961
493,0.0047893,0.0018034,0.0013274,0.0059687,0.0013311,0.0029728,0.0043939,0.0053785,0.0066315,0.0064756,0.0063181,0.0056073,0.0070343,0.0020272,0.0042836,0.0052758,0.0047833,0.0055571,0.0070475,0.0060086,0.0124041,0.0048913,0.0065816,0.0041065,0.0063819,0.0060181,0.0191798,0.038355,0.0546322,0.0648918,0.002319,0.0018972,0.014046,0.0151443,0.0024221,0.0016991,0.0065213,1.0846999,0.0353357,0.004825,0.0025313,0.0026008,0.0058634,0.0007539,0.0010736,0.0006119,0.0012871,0.0028768,0.0016886,0.0018664,0.0012633,0.0011346,0.0035365,0.0034365,0.0013519,0.0020422,0.0027178,0.0023229,0.0034019,0.0021266,0.0020883,0.0027389,0.0067977,0.0030992,0.0020132,0.0021307,0.0022799,0.0027047,0.0029684,0.0002786,0.0016607
4A0,0.0044738,0.0011753,0.0012867,0.0042043,0.0015547,0.004328,0.0495206,0.0043528,0.004393,0.0017031,0.0045658,0.003372,0.0132931,0.0022699,0.0062621,0.0062211,0.0027784,0.0030935,0.0023071,0.0046611,0.000945,0.0029545,0.0042406,0.0014757,0.0072572,0.0055534,0.0013571,0.0034893,0.002428,0.0025046,0.0019517,0.0034294,0.0070712,0.028133,0.0066913,0.0023557,0.0056213,0.0026114,1.0022209,0.0011947,0.000735,0.001092,0.0017839,0.0010185,0.0013461,0.0005242,0.0015049,0.0013745,0.0010628,0.001195,0.0006201,0.0008859,0.0019566,0.0016213,0.0011785,0.0014868,0.0015314,0.0018487,0.0020562,0.0014902,0.0025473,0.0040416,0.0077,0.0049997,0.0018918,0.0013209,0.0011907,0.0082621,0.0019296,0.0031043,0.0047939
511,0.002107,0.0013452,0.0022456,0.0026481,0.0031112,0.0025069,0.0029031,0.0025145,0.002764,0.0025166,0.0035543,0.0029736,0.0034709,0.0021103,0.0025198,0.0028691,0.0032011,0.0035083,0.0034127,0.0032171,0.002476,0.0026206,0.0029408,0.003047,0.0040388,0.0033825,0.0046867,0.0039677,0.0040733,0.0037005,0.0025075,0.003658,0.0043663,0.0024348,0.0014932,0.0025318,0.002992,0.004049,0.0043041,1.0470918,0.0034525,0.0055532,0.0130399,0.0046262,0.0071762,0.0021042,0.0074649,0.0071455,0.0067127,0.0060035,0.004132,0.0083493,0.0057231,0.0033338,0.0054824,0.0042119,0.0045793,0.0033813,0.0096512,0.0026894,0.0029273,0.0038724,0.0036977,0.0034413,0.0121868,0.0084533,0.0089861,0.0047384,0.0058164,0.0004264,0.0042225
512,0.0007338,0.0004288,0.0008956,0.0008561,0.0009982,0.0007756,0.0009643,0.0008136,0.0008246,0.0006963,0.0010238,0.0009148,0.0010187,0.000815,0.0007639,0.0008828,0.0012837,0.0010269,0.0009675,0.0009571,0.0006324,0.0007984,0.0009121,0.0006914,0.0011427,0.0009283,0.0014798,0.0021809,0.0021038,0.0009053,0.0010351,0.0009663,0.001319,0.0010209,0.0008097,0.0029652,0.0012478,0.0011367,0.0012804,0.0016624,1.1727234,0.0636582,0.0031116,0.0015455,0.0021244,0.000763,0.002552,0.0031811,0.0017051,0.0022385,0.0010202,0.0019187,0.0014582,0.001144,0.0013405,0.0010489,0.0010842,0.0029144,0.0039848,0.0015105,0.0011465,0.0023673,0.0025077,0.0019298,0.0020574,0.0042225,0.0033471,0.0012325,0.0016486,0.0001418,0.0016837
513,0.0110697,0.006407,0.0133409,0.0126549,0.0150386,0.011713,0.0150374,0.012225,0.0124377,0.0105253,0.0158752,0.0138321,0.0160137,0.0117272,0.0113455,0.0133259,0.0205859,0.0155208,0.0148298,0.0145351,0.009304,0.01215,0.0135612,0.0104574,0.0176597,0.0139977,0.0227634,0.0178607,0.0136163,0.013348,0.0123313,0.0137896,0.0187087,0.0147539,0.0130104,0.0219898,0.0196355,0.0179164,0.0203252,0.0251234,0.0143523,1.1599218,0.0513485,0.0246762,0.0322001,0.0121987,0.0405588,0.0180215,0.0280523,0.0194338,0.0156366,0.024742,0.0226115,0.0173446,0.0174402,0.0158284,0.0163725,0.0154977,0.0176705,0.0104611,0.016361,0.0333202,0.01978,0.0156337,0.024836,0.024282,0.0285219,0.0189554,0.0266832,0.0022427,0.0259105
514,0.0039088,0.0023873,0.0040427,0.0051413,0.0054907,0.0060536,0.0056991,0.0057446,0.0074513,0.0070433,0.0111104,0.008866,0.0085034,0.0039327,0.0055041,0.0072451,0.0113714,0.0093679,0.0101573,0.0093704,0.0056599,0.0076909,0.0071698,0.0078414,0.0119092,0.0086526,0.0080929,0.0105867,0.0091229,0.0088612,0.0058926,0.0063086,0.0081822,0.0050776,0.003502,0.0048852,0.0058357,0.0064081,0.0090224,0.0177297,0.0056579,0.0121628,1.0361177,0.0133316,0.0133248,0.0043736,0.0189673,0.0267103,0.0119317,0.0121593,0.0085516,0.0144858,0.0194494,0.0109294,0.0152517,0.0057386,0.0086309,0.0061825,0.010156,0.0059236,0.0063046,0.0080352,0.0087338,0.0098025,0.011194,0.0229934,0.0187482,0.0131243,0.0071805,0.0011057,0.0076505
521CI,0.0251611,0.0150532,0.0224232,0.0317907,0.0202433,0.0306047,0.0188255,0.0253737,0.0251776,0.0239709,0.0271501,0.0278601,0.0236618,0.0208268,0.0236726,0.0257618,0.0289465,0.0297936,0.024512,0.0253119,0.0178589,0.0257972,0.0269676,0.0180926,0.0327295,0.0273107,0.0304663,0.0222925,0.0283954,0.0256181,0.0273881,0.1398788,0.046325,0.0244081,0.0772515,0.0248558,0.0221274,0.0226825,0.029599,0.0220521,0.0247165,0.0300896,0.0227876,1.0692905,0.0880907,0.0129587,0.1317302,0.046822,0.0197635,0.0212724,0.0134523,0.0604963,0.0208417,0.0230204,0.0250918,0.0158584,0.0193351,0.0253847,0.0216607,0.0154958,0.0245905,0.0377615,0.0316424,0.0322245,0.0724523,0.0086638,0.0117848,0.0256869,0.0158909,0.0673256,0.0521697
523,0.0048986,0.0030955,0.0055469,0.0142991,0.0348325,0.0051609,0.0050343,0.0049093,0.004605,0.0037746,0.0052198,0.0051889,0.0040881,0.0047709,0.004299,0.0049451,0.0062825,0.0158542,0.0129159,0.0113981,0.0038422,0.0095558,0.0102383,0.0075134,0.0155621,0.0119845,0.0056799,0.0033833,0.0047416,0.004524,0.017053,0.0164936,0.0951114,0.0062987,0.0131772,0.0048425,0.0098072,0.0051059,0.0048338,0.0041901,0.0043924,0.0040197,0.0040533,0.031947,1.0729024,0.0190952,0.7077846,0.0080281,0.0060603,0.0049173,0.0031445,0.0167192,0.0054218,0.0052035,0.0038548,0.004817,0.010602,0.0064349,0.0100768,0.0043128,0.0039665,0.0056371,0.0142714,0.0157054,0.0087354,0.0024952,0.0022052,0.0095088,0.0031727,0.0042399,0.0103837
524,0.0353758,0.0449473,0.0393263,0.0391032,0.0685267,0.0129824,0.0125865,0.0297312,0.0335932,0.0332639,0.0246884,0.021425,0.0154029,0.0304421,0.0207047,0.0219153,0.0328166,0.0265146,0.0205779,0.0227691,0.0097193,0.0271123,0.021755,0.0176279,0.0296039,0.0192634,0.0301694,0.0196995,0.0207622,0.0175369,0.0191185,0.0132218,0.0381225,0.0629304,0.0433072,0.0275814,0.0266166,0.0508844,0.0209753,0.0100752,0.0209029,0.0140086,0.0147418,0.0206582,0.0574959,1.640159,0.1038163,0.0351745,0.026439,0.0159864,0.0085813,0.0104084,0.0177014,0.0266421,0.0182681,0.0258114,0.1069964,0.0269749,0.0428739,0.0229478,0.0221076,0.0190842,0.0195713,0.0165842,0.0429131,0.0074132,0.0110336,0.0480005,0.0095128,0.0024292,0.0656429
525,0.0002984,0.0003786,0.0003318,0.0003297,0.0005754,0.0001136,0.0001082,0.0002517,0.0002835,0.0002799,0.0002128,0.0001865,0.0001315,0.0002571,0.0001761,0.0001867,0.0002771,0.000262,0.0001841,0.0001993,8.58e-05,0.0002349,0.0001899,0.0001518,0.0002524,0.0001651,0.0002546,0.0001656,0.0001764,0.0001503,0.0001611,0.0001124,0.0003205,0.0005263,0.0003617,0.000232,0.0002267,0.0004271,0.0001781,8.6e-05,0.0001756,0.0001188,0.0001251,0.0001732,0.0004807,0.013651,1.0644176,0.0002953,0.0002219,0.0001352,7.29e-05,0.0001231,0.0001506,0.0002355,0.0001579,0.0002174,0.0008931,0.0002271,0.0003594,0.0001958,0.0001876,0.0001625,0.0001678,0.0001443,0.0003597,6.43e-05,9.33e-05,0.000403,0.0009266,2.04e-05,0.0005495
532RL,0.0168381,0.0075182,0.0201452,0.0245704,0.0243613,0.0085301,0.0178869,0.0163567,0.012902,0.0108174,0.0132319,0.0153623,0.0139161,0.0172837,0.0153581,0.0147343,0.0177103,0.0164799,0.0153238,0.0153605,0.0080257,0.0143554,0.0171793,0.0136606,0.0144171,0.0189579,0.0197963,0.0072957,0.0120878,0.0169096,0.0455406,0.0477918,0.0182523,0.0307267,0.0144332,0.0074411,0.0156562,0.0141258,0.0130174,0.0143091,0.0219293,0.0216256,0.0364726,0.0106832,0.018853,0.0073418,0.0160752,1.0251404,0.0141375,0.0146815,0.0080764,0.0353856,0.012504,0.0233678,0.0095886,0.0105615,0.0121022,0.0084171,0.0087771,0.0112442,0.0126595,0.0138307,0.0178543,0.0086358,0.0162404,0.0065566,0.0051532,0.0110711,0.0072616,0.0014528,0.0089818
5411,0.0081601,0.0061704,0.0102588,0.0156762,0.0314423,0.0154416,0.0103738,0.0086517,0.0098635,0.008182,0.0110633,0.0100045,0.0084765,0.0089641,0.0078265,0.0088495,0.0103699,0.0102519,0.0111707,0.0101814,0.0137646,0.0079532,0.0095804,0.0073572,0.0123853,0.0115343,0.0163683,0.0069366,0.0077624,0.0111435,0.0072555,0.0135335,0.0125421,0.0076196,0.0051848,0.0091108,0.0081396,0.0119604,0.0098355,0.0155322,0.0091575,0.0120112,0.0183139,0.0126972,0.0275737,0.0273809,0.038976,0.0094699,1.0151547,0.0228703,0.0134389,0.0255148,0.014114,0.0112367,0.0065608,0.0122394,0.0271565,0.0134482,0.010909,0.0149761,0.0198503,0.0102131,0.0126236,0.0098386,0.0236026,0.0082686,0.006017,0.0112609,0.0082095,0.0013144,0.0245963
5412OP,0.0344052,0.02688,0.0372655,0.0493299,0.070133,0.0392299,0.0526072,0.0418853,0.0465024,0.0420422,0.052215,0.0460232,0.0447193,0.035568,0.0423456,0.0491833,0.0499859,0.0536866,0.0509263,0.0472953,0.03675,0.0409113,0.045977,0.036249,0.0694836,0.0573608,0.0762399,0.0674681,0.0554916,0.0579304,0.0308943,0.0560846,0.0628324,0.0350283,0.0255363,0.0575709,0.033852,0.0495379,0.0690451,0.0930808,0.0793478,0.0962634,0.1090368,0.0835187,0.1069011,0.0383657,0.1108103,0.0613577,0.0504415,1.0961712,0.0595171,0.1000763,0.0630852,0.0524764,0.0332311,0.0521714,0.0680211,0.0600763,0.0566667,0.0475057,0.0526498,0.0655572,0.0672888,0.045745,0.0540332,0.0899672,0.0513499,0.0776952,0.0353094,0.0076374,0.0869776
5415,0.0062133,0.0039124,0.0175927,0.0095842,0.005214,0.0086269,0.0082665,0.0077583,0.0090431,0.0070539,0.010076,0.0093294,0.011119,0.0137122,0.0074936,0.0096304,0.0096695,0.0106088,0.011893,0.0121988,0.0077012,0.0075573,0.0097269,0.0139264,0.0111945,0.0097814,0.0133775,0.0113331,0.0075185,0.0103262,0.0111588,0.0207972,0.0134682,0.0081698,0.0044505,0.0036301,0.0064842,0.008803,0.0089262,0.0166331,0.0059487,0.0135671,0.038669,0.0151768,0.0254316,0.0058695,0.0257759,0.0083239,0.0182868,0.0105613,1.0108242,0.0343823,0.015871,0.0084063,0.0095076,0.0094723,0.0152443,0.0099092,0.0108447,0.0044921,0.0083174,0.0093159,0.0092921,0.0078069,0.0163767,0.0515282,0.0726819,0.0187396,0.0102338,0.0013497,0.0075847
55,0.0206427,0.0109128,0.0651133,0.0556342,0.0231189,0.0149335,0.0217107,0.0397958,0.0458694,0.0488179,0.0349215,0.0412496,0.0291512,0.0525015,0.0509128,0.039461,0.0386187,0.032236,0.040631,0.0576986,0.0912994,0.032662,0.0546456,0.0371263,0.0336438,0.0378041,0.0594079,0.0121715,0.0215603,0.0938789,0.025498,0.0169212,0.0399738,0.039512,0.0136297,0.0086054,0.0321127,0.018215,0.0347422,0.0338029,0.0109117,0.0162935,0.0196828,0.0139168,0.0365389,0.0077352,0.0346495,0.0307673,0.0307821,0.031039,0.0213512,1.0111688,0.0494254,0.0464918,0.0120729,0.0374731,0.0242284,0.0303986,0.0233892,0.0196255,0.020121,0.0485226,0.0911116,0.0295113,0.0170865,0.0147287,0.009738,0.0214631,0.0115966,0.0018747,0.017055
561,0.0257497,0.0112652,0.0168934,0.0282232,0.0266869,0.0404816,0.0245672,0.0287035,0.0298206,0.0462536,0.0334471,0.0362351,0.0592478,0.0195029,0.0260154,0.033323,0.0363279,0.0484975,0.0479754,0.0355192,0.0190339,0.0295454,0.0357737,0.0352347,0.0359339,0.0315408,0.0516524,0.0306526,0.0367317,0.0358442,0.0409916,0.0364209,0.0956897,0.0550411,0.0335804,0.0527015,0.0493441,0.0618924,0.0415889,0.0602092,0.0280105,0.068053,0.0804985,0.039038,0.0471799,0.0199046,0.044742,0.0795779,0.049018,0.0560599,0.0696927,0.0355748,1.0681762,0.051496,0.0301681,0.048898,0.0684273,0.054152,0.0468964,0.0328969,0.0332707,0.0423626,0.0366419,0.0320547,0.0577129,0.0466476,0.0255899,0.0410421,0.0261163,0.0036926,0.0983637
562,0.0034309,0.0014117,0.0057797,0.0058976,0.0043383,0.0040342,0.0039718,0.0044557,0.005612,0.0022449,0.0042928,0.0061675,0.0036782,0.0054206,0.0061774,0.005179,0.0056111,0.013274,0.0059439,0.0045324,0.0018986,0.00461,0.0045119,0.0030188,0.0055784,0.0037938,0.0030523,0.0045925,0.0045904,0.0031705,0.0023191,0.0027385,0.0035892,0.0034822,0.0015276,0.0016604,0.0036855,0.010796,0.003831,0.0016246,0.0011135,0.0015908,0.001862,0.0017283,0.001802,0.0023035,0.0063924,0.0032038,0.0016614,0.0021541,0.001048,0.0024488,0.0029003,1.0819118,0.0038143,0.0036073,0.0045778,0.0058995,0.0059814,0.0017667,0.0060481,0.0078576,0.0049497,0.0044194,0.0046708,0.0023307,0.0024952,0.0107974,0.0090086,0.0002787,0.0104381
61,0.0002903,0.0001636,0.0001264,0.000213,0.0001507,0.0006053,0.000359,0.0003312,0.0002737,0.0002579,0.0003324,0.0003488,0.0005953,0.0001913,0.0002713,0.00031,0.0002579,0.0006416,0.0003422,0.0003341,0.0001378,0.0003082,0.0003934,0.0002231,0.0003299,0.0002562,0.0012916,0.0002404,0.0046469,0.0001439,0.0009826,0.000635,0.0003599,0.0003671,0.00014,0.0004638,0.0003482,0.0002505,0.0035801,0.0001926,0.0005238,0.0006051,0.0010481,0.0001685,0.0002217,7.24e-05,0.0002447,0.0002676,0.0001503,0.0002207,0.0002801,0.0001925,0.0012679,0.000307,1.0136715,0.0001624,0.0002336,0.0001828,0.0002005,0.0092058,0.0016011,0.0002076,0.0002456,0.0013368,0.0010456,0.0031001,0.0003569,0.0002554,0.0063545,2.97e-05,0.0002898
621,2.27e-05,1.87e-05,1.73e-05,1.78e-05,2.65e-05,2.7e-05,1.98e-05,2.44e-05,2.45e-05,1.82e-05,3.58e-05,3.95e-05,2.78e-05,1.95e-05,2.2e-05,2.76e-05,2.44e-05,0.000131,5.07e-05,4.27e-05,2.49e-05,3.95e-05,4.3e-05,2.63e-05,3.24e-05,2.73e-05,2.21e-05,1.28e-05,2.27e-05,1.71e-05,0.0001214,2.22e-05,0.0001081,2.45e-05,1.11e-05,1.84e-05,2.82e-05,2.23e-05,2.17e-05,1.91e-05,3.91e-05,6.04e-05,2.73e-05,2.17e-05,9.94e-05,1.16e-05,7.77e-05,2.38e-05,1.55e-05,3.57e-05,1.9e-05,2.14e-05,0.0001164,4.84e-05,2.61e-05,1.0169392,0.0181742,0.0002878,1.72e-05,0.0005145,2.57e-05,2.41e-05,2.11e-05,6.96e-05,3.9e-05,5.75e-05,0.0016406,2e-05,0.0022425,2.5e-06,2.9e-05
622,0.0,0.0,0.0,0.0,1e-07,1e-07,0.0,1e-07,1e-07,0.0,1e-07,1e-07,1e-07,0.0,0.0,1e-07,1e-07,3e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,0.0,0.0,0.0,0.0,3e-07,0.0,2e-07,1e-07,0.0,0.0,1e-07,0.0,0.0,0.0,1e-07,1e-07,1e-07,0.0,2e-07,0.0,2e-07,0.0,0.0,1e-07,0.0,0.0,2e-07,1e-07,1e-07,3.53e-05,1.0005187,6e-07,0.0,1.1e-06,1e-07,1e-07,0.0,1e-07,1e-07,1e-07,3.4e-06,0.0,4.7e-06,0.0,1e-07
623,3.34e-05,1.91e-05,2.81e-05,2.4e-05,3.52e-05,2.89e-05,2.77e-05,3.98e-05,4.43e-05,2.8e-05,4.79e-05,5.37e-05,4.52e-05,3.66e-05,4.02e-05,4.72e-05,3.78e-05,7.48e-05,4.92e-05,5.69e-05,5.54e-05,4.71e-05,6.43e-05,3.8e-05,4.53e-05,4.31e-05,3.2e-05,1.11e-05,2.7e-05,2.76e-05,0.0003596,3.45e-05,0.0002924,4.17e-05,1.44e-05,1.75e-05,3.38e-05,2.11e-05,2.97e-05,2.5e-05,2.45e-05,9.25e-05,3.55e-05,4.07e-05,0.0002816,2.13e-05,0.0002043,2.83e-05,1.88e-05,2.33e-05,2.62e-05,3.07e-05,2.59e-05,3.13e-05,2.47e-05,1.56e-05,1.87e-05,1.0000211,1.75e-05,1.9e-05,2.07e-05,3.77e-05,3.05e-05,3.51e-05,8.17e-05,0.0001394,0.0051824,2.08e-05,0.0004012,4.5e-06,2.65e-05
624,7e-07,6e-07,5e-07,5e-07,8e-07,8e-07,5e-07,7e-07,7e-07,4e-07,1.1e-06,1.2e-06,7e-07,5e-07,6e-07,7e-07,6e-07,4.8e-06,1.6e-06,1.3e-06,7e-07,1.3e-06,1.3e-06,8e-07,9e-07,8e-07,5e-07,2e-07,5e-07,4e-07,3.5e-06,5e-07,3e-06,5e-07,2e-07,4e-07,7e-07,5e-07,5e-07,3e-07,4e-07,1e-06,5e-07,5e-07,2.8e-06,3e-07,2.1e-06,4e-07,3e-07,3e-07,3e-07,4e-07,4e-07,1.5e-06,8e-07,3e-07,3e-07,4e-07,1.0000004,6e-07,5e-07,6e-07,5e-07,9e-07,1e-06,1.5e-06,4.94e-05,5e-07,9.08e-05,1e-07,5e-07
711AS,0.0016929,0.0007269,0.0013141,0.001498,0.0014731,0.0014202,0.0014466,0.0017636,0.0016803,0.0014384,0.0021226,0.0018918,0.0021116,0.0012931,0.0014715,0.002035,0.0021403,0.0021404,0.0019586,0.0019432,0.0013261,0.0014887,0.0019314,0.001361,0.0022955,0.0018467,0.0031691,0.0037795,0.004597,0.0020164,0.0014019,0.0047799,0.0021303,0.0018166,0.0011638,0.0014836,0.0030063,0.0021084,0.0023547,0.0025897,0.0547106,0.0423215,0.0042173,0.0032224,0.0037747,0.001255,0.0054573,0.0028306,0.0041957,0.0041157,0.0023402,0.0078306,0.003888,0.0025465,0.0025561,0.0023436,0.0025691,0.0028853,0.0031464,1.1274339,0.0061536,0.0034268,0.0044365,0.0042502,0.0023233,0.0044373,0.0019306,0.0016803,0.0019274,0.0002723,0.0063779
713,0.000176,7.27e-05,0.0001392,0.0001706,0.0001954,0.0002002,0.0001938,0.0001975,0.000176,0.0001579,0.0002519,0.0002114,0.0002632,0.0001411,0.00017,0.0002311,0.0002684,0.0002526,0.0002462,0.0002461,0.0001613,0.0001705,0.0002508,0.0001895,0.0003572,0.0002887,0.0003547,0.000109,0.0003392,0.0001844,0.0001354,0.0001695,0.0002294,0.0001539,9.82e-05,9.98e-05,0.000148,0.0001623,0.0004408,0.0002352,0.0002076,0.0002531,0.0007389,0.0004604,0.0005791,0.0001882,0.0006616,0.0003149,0.0005427,0.0004159,0.0005145,0.0010907,0.000707,0.0004487,0.0003051,0.0004333,0.0001794,0.00031,0.0004045,0.0007509,1.0028467,0.0013678,0.0005419,0.0001744,0.0001679,0.0005866,0.0001213,0.0007044,0.0003816,3.84e-05,0.0001991
721,0.001818,0.0007703,0.0012626,0.0018048,0.002883,0.0032073,0.0018538,0.0021725,0.0022353,0.0018792,0.0033898,0.0026765,0.0047997,0.0013752,0.0017876,0.0033837,0.0034826,0.0032757,0.0033406,0.0030034,0.0012311,0.0021985,0.0028709,0.002216,0.0048338,0.0038303,0.0029625,0.001423,0.0020944,0.0018152,0.0019108,0.0024455,0.003196,0.0017976,0.0012949,0.0014541,0.0042101,0.0027372,0.0021149,0.0033303,0.0029268,0.0037197,0.0118276,0.0071887,0.0090514,0.002934,0.0102943,0.0057654,0.0070719,0.0053379,0.0074561,0.0034938,0.0074055,0.0077906,0.0038249,0.0048515,0.0023859,0.0036351,0.0029446,0.0020979,0.002443,1.0030926,0.0040036,0.002357,0.0032287,0.0041004,0.0042087,0.0023804,0.0023588,0.000552,0.0084276
